,Unnamed: 0,X,x,y,Labels,Energy,Magnetization,Temp,Min_distance
22,1197623,1197622,-36.7751853176447,-0.7931189497592092,2,1428,0.92875,1.9583333333333302,10.587993212200747
23,1197624,1197623,-37.27513191908329,-0.499070148579974,2,1444,0.94125,1.9583333333333302,10.821901259944397
24,1197625,1197624,-36.975984604709794,-1.4193454576384101,2,1436,0.93375,1.97,10.726022790126443
25,1197626,1197625,37.826910010447996,0.0448765867270136,1,1430,0.93625,1.97,10.932611247104283
26,1197627,1197626,-34.9769914174028,-0.9029989064988929,2,1398,0.88375,1.97,9.701382796011984
27,1197628,1197627,37.5764671467144,0.36745583395851394,1,1422,0.93,1.97,10.825666293803888
28,1197629,1197628,-35.9261322494222,-0.574570396443636,2,1388,0.9075,1.9816666666666698,10.154299893161664
29,1197630,1197629,37.378460459789,-0.732659552381264,1,1432,0.925,1.9816666666666698,10.676560576729138
30,1197631,1197630,-36.3263188382619,-0.339639179095505,2,1406,0.9175,1.9816666666666698,10.34220801373314
31,1197632,1197631,-36.4273420826782,1.5009071770096498,2,1416,0.92,1.9816666666666698,10.351397797843497
32,1197633,1197632,-37.2278978818203,-0.514178890376626,2,1464,0.94,1.99333333333333,10.79909069635605
33,1197634,1197633,37.62671358164621,-0.37556655846457704,1,1430,0.93125,1.99333333333333,10.813668500217615
34,1197635,1197634,36.776124172098605,0.31187634637149,1,1388,0.91,1.99333333333333,10.42500305785193
35,1197636,1197635,-37.175470952288606,-0.88922462595011,2,1452,0.93875,1.99333333333333,10.792203381342878
36,1197637,1197636,-37.0771133019471,0.657291418921687,2,1438,0.93625,2.005,10.684743724661368
37,1197638,1197637,36.1748858287315,0.573062485405412,1,1386,0.895,2.005,10.143323385827294
38,1197639,1197638,-36.7284441711833,1.26653318842328,2,1416,0.9275,2.005,10.502639662453078
39,1197640,1197639,37.2263740539217,-1.3160709257043002,1,1416,0.92125,2.005,10.585069146128232
40,1197641,1197640,-36.3758497530905,-0.44645735936400704,2,1406,0.91875,2.0166666666666697,10.37176943091349
41,1197642,1197641,38.3270522639651,-0.37730767913536495,1,1458,0.94875,2.0166666666666697,11.16261341667971
42,1197643,1197642,-35.778243971883704,-0.405427095934956,2,1366,0.90375,2.0166666666666697,10.072365649398682
43,1197644,1197643,-34.9733893741044,0.450884438781356,2,1356,0.88375,2.0166666666666697,9.638911261954815
44,1197645,1197644,-36.927155342479296,-0.42593366021031603,2,1420,0.9325,2.02833333333333,10.645291371938594
45,1197646,1197645,37.127331225950606,-0.6749714224469421,1,1414,0.91875,2.02833333333333,10.55326812146652
46,1197647,1197646,-35.9271353156857,0.219496600512227,2,1380,0.9075,2.02833333333333,10.121803431983665
47,1197648,1197647,-36.424482527379396,-0.535884609202397,2,1398,0.92,2.02833333333333,10.400275345996125
48,1197649,1197648,-33.5776649140681,1.18944134531706,2,1292,0.84875,2.04,8.927975540034527
49,1197650,1197649,36.7266397497988,-0.540392251937476,1,1370,0.90875,2.04,10.358466782124744
50,1197651,1197650,34.3259411325699,1.33543691340919,1,1326,0.84875,2.04,9.292183129820078
51,1197652,1197651,-33.9780842199475,-1.1980089911457499,2,1340,0.85875,2.04,9.226478454445019
52,1197653,1197652,-36.6756120124586,-0.0483410430861551,2,1416,0.92625,2.05166666666667,10.504378620139505
53,1197654,1197653,36.62984257634071,-1.49701370383025,1,1384,0.90625,2.05166666666667,10.283738414621206
54,1197655,1197654,-36.4253411132106,-1.8279379588649198,2,1416,0.92,2.05166666666667,10.483895923635082
55,1197656,1197655,-35.3247165054863,-0.522868887798469,2,1356,0.8925,2.05166666666667,9.852527595980405
56,1197657,1197656,-36.1277295773815,-1.1137997430128102,2,1382,0.9125,2.0633333333333304,10.285442146141223
57,1197658,1197657,36.975980890286,-0.41297431038713894,1,1408,0.915,2.0633333333333304,10.487871023214087
58,1197659,1197658,-35.5257453672214,0.10198782335577301,2,1378,0.8975,2.0633333333333304,9.925510358736648
59,1197660,1197659,-37.62787065794971,-0.0459201028892633,2,1462,0.95,2.0633333333333304,10.979171351831468
60,1197661,1197660,-35.2788188311866,0.6178990924854499,2,1370,0.89125,2.075,9.787249276708748
61,1197662,1197661,35.1745568117163,-0.879704683131732,1,1334,0.87,2.075,9.572158780363022
62,1197663,1197662,-36.128011007318605,0.32754614467055604,2,1368,0.9125,2.075,10.218778257345798
63,1197664,1197663,36.4289383316219,-0.306382697355594,1,1386,0.90125,2.075,10.220016089184243
64,1197665,1197664,-35.6266154548246,-0.301723149075957,2,1372,0.9,2.08666666666667,9.992068792069238
65,1197666,1197665,35.7783476677229,0.167774798584162,1,1336,0.885,2.08666666666667,9.921099775445905
66,1197667,1197666,36.4764643837838,-0.625343287993667,1,1384,0.9025,2.08666666666667,10.230495128015967
67,1197668,1197667,-35.1786213067943,0.305282572349288,2,1340,0.88875,2.08666666666667,9.745594114541944
68,1197669,1197668,-35.075909920808,0.43795288341492206,2,1356,0.88625,2.09833333333333,9.690449564289164
69,1197670,1197669,36.7265724727513,1.3212962369663,1,1400,0.90875,2.09833333333333,10.472346672177984
70,1197671,1197670,-34.1261740537773,-0.543117356994039,2,1330,0.8625,2.09833333333333,9.257767961730659
71,1197672,1197671,36.078738200866496,-1.44598959966111,1,1340,0.8925,2.09833333333333,10.009208690169162
72,1197673,1197672,-35.6793962702898,-0.5253648837351039,2,1400,0.90125,2.11,10.029066588160177
73,1197674,1197673,34.878053125834896,-0.0742771344787553,1,1306,0.8625,2.11,9.46010723808473
74,1197675,1197674,-35.225037377378996,-1.0585565783686701,2,1350,0.89,2.11,9.834301911891481
75,1197676,1197675,34.6276615912669,0.639302548113531,1,1308,0.85625,2.11,9.382217627071624
76,1197677,1197676,-33.4787002568189,-0.5818148190306751,2,1310,0.84625,2.1216666666666697,8.938335403909191
77,1197678,1197677,34.5775635206234,-1.50066775885457,1,1312,0.855,2.1216666666666697,9.258123878057583
78,1197679,1197678,35.2284243896735,0.42949107513798995,1,1336,0.87125,2.1216666666666697,9.664739088450824
79,1197680,1197679,34.4814451102634,-0.937906511242268,1,1314,0.8525,2.1216666666666697,9.224434874684963
80,1197681,1197680,-32.0747808218585,2.58016754754348,2,1264,0.81125,2.13333333333333,8.19268956126384
81,1197682,1197681,35.7751880578147,0.8499712423704159,1,1350,0.885,2.13333333333333,9.96529038642132
82,1197683,1197682,-34.3245679928141,-0.537259630202465,2,1328,0.8675,2.13333333333333,9.356040600924693
83,1197684,1197683,-35.7281787968206,-0.0180748014801432,2,1390,0.9025,2.13333333333333,10.030862078889886
84,1197685,1197684,-29.8804183559428,-0.0822419776394442,2,1216,0.75625,2.145,7.122431083446886
85,1197686,1197685,36.028357244358396,-0.6820848143630349,1,1328,0.89125,2.145,10.004952059792592
86,1197687,1197686,29.4728223135446,1.45903895544305,1,1218,0.7275,2.145,6.939798872600995
87,1197688,1197687,30.3261505805416,0.340930908186785,1,1198,0.74875,2.145,7.235335033710141
88,1197689,1197688,-32.3790715446546,0.13034501329231,2,1276,0.81875,2.15666666666667,8.355684395935535
89,1197690,1197689,34.527310714359196,0.10466440967813599,1,1306,0.85375,2.15666666666667,9.296290956939332
90,1197691,1197690,35.5294473166737,-0.503486726526908,1,1340,0.87875,2.15666666666667,9.763358677486236
91,1197692,1197691,-30.581940536761397,2.81675282723431,2,1224,0.77375,2.15666666666667,7.457482043595465
92,1197693,1197692,-31.3245888051478,-1.56789771888419,2,1232,0.7925,2.1683333333333303,7.950151410031073
93,1197694,1197693,34.376335143492696,-0.0618005484139463,1,1288,0.85,2.1683333333333303,9.211524759882778
94,1197695,1197694,33.9258441248233,1.98779060964958,1,1242,0.83875,2.1683333333333303,9.123023200587655
95,1197696,1197695,33.4255154198146,0.7577899836588601,1,1244,0.82625,2.1683333333333303,8.797947121003658
96,1197697,1197696,-31.1781074061711,1.43281142183429,2,1192,0.78875,2.18,7.726870278152937
97,1197698,1197697,34.4287289939881,-1.80788463655821,1,1280,0.85125,2.18,9.17953413966878
98,1197699,1197698,-26.9709982465374,2.26744351898377,2,1214,0.68375,2.18,5.6360469372468645
99,1197700,1197699,33.428767329214004,0.0665238592574556,1,1264,0.82625,2.18,8.748914321710705
100,1197701,1197700,-31.9241460099372,0.7371008698974051,2,1254,0.8075,2.19166666666667,8.108954511371673
101,1197702,1197701,34.8739605172189,0.8114230483535909,1,1328,0.8625,2.19166666666667,9.517057075147546
102,1197703,1197702,-33.527180921398696,-1.02435987961876,2,1270,0.8475,2.19166666666667,8.990888344543462
103,1197704,1197703,-27.425013634296604,2.34439982955977,2,1194,0.695,2.19166666666667,5.86517761908321
104,1197705,1197704,-31.628147703477,0.298482013078028,2,1252,0.8,2.20333333333333,7.974746532714156
105,1197706,1197705,34.3271668599953,2.48210253354229,1,1286,0.84875,2.20333333333333,9.264520047531844
106,1197707,1197706,29.5243131945684,0.6514894693635911,1,1222,0.72875,2.20333333333333,6.870860163438679
107,1197708,1197707,34.87852925801511,-0.392447499779709,1,1292,0.8625,2.20333333333333,9.444141357100396
108,1197709,1197708,-30.270894440500697,-1.57272813975797,2,1214,0.76625,2.215,7.434451646859886
109,1197710,1197709,-27.069316604074302,-0.984654509173,2,1108,0.68625,2.215,5.807642356911752
110,1197711,1197710,31.029356117680504,-2.36127067935848,1,1204,0.76625,2.215,7.478856796506083
111,1197712,1197711,-33.9268851054797,0.28173713512102505,2,1306,0.8575,2.215,9.121782929733685
112,1197713,1197712,-29.2153413209802,-3.32404425771586,2,1188,0.74,2.2266666666666697,7.117948146742155
113,1197714,1197713,33.174998704541395,0.501132039333946,1,1188,0.82,2.2266666666666697,8.653797414863904
114,1197715,1197714,32.682071188432495,-0.48606482296901504,1,1258,0.8075,2.2266666666666697,8.346535974659481
115,1197716,1197715,33.327247985630194,-0.5977134866900601,1,1202,0.82375,2.2266666666666697,8.66235276418021
116,1197717,1197716,-27.828159767368398,-0.17685258607757,2,1162,0.705,2.23833333333333,6.1101272699983085
117,1197718,1197717,26.533315540834398,6.470426873650191,1,1224,0.65375,2.23833333333333,5.172826288150756
118,1197719,1197718,32.7294972873903,-1.4580511635309,1,1238,0.80875,2.23833333333333,8.33560763393053
119,1197720,1197719,-33.9736338605485,0.0275933460670323,2,1294,0.85875,2.23833333333333,9.15449896901288
120,1197721,1197720,-30.2326509541718,1.98576825940013,2,1164,0.765,2.25,7.257991503666447
121,1197722,1197721,25.876650315118198,-1.24679325309372,1,1114,0.6375,2.25,4.922980492459733
122,1197723,1197722,-22.414533701211,-7.36244672584908,2,1176,0.57,2.25,4.274212947777423
123,1197724,1197723,22.518077054597804,1.25289055508146,1,1098,0.55375,2.25,3.6461658043517517
124,1197725,1197724,-22.3390162965456,5.48558086619213,2,1084,0.5675,2.26166666666667,3.7059031239903866
125,1197726,1197725,29.677420946654898,-0.871818531443157,1,1134,0.7325,2.26166666666667,6.832570479881343
126,1197727,1197726,29.781405365047803,-2.37304369266514,1,1148,0.735,2.26166666666667,6.855033308883464
127,1197728,1197727,-28.480234095643702,3.93374570548625,2,1128,0.72125,2.26166666666667,6.4921874830592134
128,1197729,1197728,8.82998052951609,-8.07878253041778,0,1084,0.21125,2.2733333333333303,3.6977024699652077
129,1197730,1197729,30.1682242422818,4.80558929524822,1,1192,0.745,2.2733333333333303,7.0276030605367765
130,1197731,1197730,-31.323030927279703,0.49617434447156294,2,1230,0.7925,2.2733333333333303,7.81561821787643
131,1197732,1197731,26.2370053109969,-4.7894966609886,1,1120,0.64625,2.2733333333333303,5.249466150622972
132,1197733,1197732,-23.1742468555994,-0.49711723977140704,2,1080,0.58875,2.285,3.857352945444504
133,1197734,1197733,-32.37763451833,0.36173200563793195,2,1212,0.81875,2.285,8.346229552863107
134,1197735,1197734,-29.325226430573398,-0.703220077623762,2,1178,0.7425,2.285,6.889592593542881
135,1197736,1197735,-29.5794495039423,-2.1607502753368997,2,1166,0.74875,2.285,7.166147710853068
136,1197737,1197736,29.631648020094598,-1.81350034130965,1,1142,0.73125,2.29666666666667,6.781514568452819
137,1197738,1197737,29.1236791747782,-1.18868720749649,1,1118,0.71875,2.29666666666667,6.5433340603574175
138,1197739,1197738,-24.685025216870798,6.39367529892159,2,1104,0.62625,2.29666666666667,4.9635788787796455
139,1197740,1197739,-28.729890856905104,4.28098444393952,2,1194,0.7275,2.29666666666667,6.648889486646202
140,1197741,1197740,25.529373646872102,-1.18214412184748,1,1100,0.62875,2.30833333333333,4.753327612542857
141,1197742,1197741,-28.4700041734702,-2.22696011770613,2,1172,0.72125,2.30833333333333,6.64065483551313
142,1197743,1197742,-19.420277440643602,-1.5797198012283,2,1060,0.495,2.30833333333333,2.1485393832368063
143,1197744,1197743,30.270200089393303,1.72893257300785,1,1226,0.7475,2.30833333333333,7.3599276552338875
144,1197745,1197744,-19.338355754745,0.7420027648435971,2,1060,0.4925,2.32,1.8470018498386291
145,1197746,1197745,-28.771220663446,-2.13345797799529,2,1140,0.72875,2.32,6.772602449165619
146,1197747,1197746,-6.99928495926113,-10.231419991768698,0,990,0.185,2.32,6.0278015081966485
147,1197748,1197747,28.025553145696602,1.3794714496378602,1,1138,0.69125,2.32,6.232619366674196
148,1197749,1197748,-21.5816094654251,2.37495734155795,2,982,0.54875,2.3316666666666697,2.960472087850657
149,1197750,1197749,-24.6246870158882,-2.64221369121685,2,1054,0.625,2.3316666666666697,4.802426750130367
150,1197751,1197750,-25.372320789170004,1.09302999025905,2,1040,0.64375,2.3316666666666697,4.828336940381372
151,1197752,1197751,26.532707961423803,-4.08290016547171,1,1078,0.65375,2.3316666666666697,5.3176023048257
152,1197753,1197752,21.585496975155,-3.8616568609062303,1,1056,0.53,2.34333333333333,2.884760839685264
153,1197754,1197753,20.368007303606397,1.63928924396204,1,1002,0.5,2.34333333333333,2.746320630420444
154,1197755,1197754,29.169433304038602,3.13653849421407,1,1136,0.72,2.34333333333333,6.676440606482254
155,1197756,1197755,-6.1156149879223,3.8420928378162,0,926,0.1625,2.34333333333333,5.0104342562310356
156,1197757,1197756,-20.076542234788302,-2.02069272706202,2,1010,0.51125,2.355,2.525531376731984
157,1197758,1197757,10.6484017537286,17.1737942469782,0,1006,0.2575,2.355,6.738538825223847
158,1197759,1197758,12.5599831700711,0.620634146937859,0,996,0.305,2.355,1.9077978141165097
159,1197760,1197759,9.63430426766929,-1.24390665353083,0,984,0.23125,2.355,3.305975907813377
160,1197761,1197760,8.57834189586058,13.2493989395963,0,1054,0.205,2.36666666666667,6.063601622141259
161,1197762,1197761,1.46341175564731,1.78876175702421,0,1008,0.0275,2.36666666666667,7.484652645378407
162,1197763,1197762,8.72315880162594,-8.73690567230696,0,954,0.20875,2.36666666666667,3.8150848834116218
163,1197764,1197763,26.526526873092102,-0.878400214315452,1,1092,0.65375,2.36666666666667,5.265814785830944
164,1197765,1197764,-25.2226131565845,-9.59868966506985,2,1112,0.64,2.3783333333333303,5.832847145428819
165,1197766,1197765,0.525837813117364,-8.49211574648117,0,932,0.00375,2.3783333333333303,7.843649005446534
166,1197767,1197766,21.016118937170102,2.5336654617282597,1,1012,0.51625,2.3783333333333303,3.0520887697437615
167,1197768,1197767,14.676552843120302,-7.02000861965258,0,968,0.3575,2.3783333333333303,0.7305530879721367
168,1197769,1197768,6.8783702251389505,-11.836871695122198,0,938,0.1625,2.39,4.687472266492086
169,1197770,1197769,4.82354315035329,-4.3706917257669,0,982,0.11125,2.39,5.730264173138878
170,1197771,1197770,11.7923660228732,-10.586951718554301,0,968,0.285,2.39,2.266185145381839
171,1197772,1197771,-21.9279223436933,-3.9167390468189103,2,998,0.5575,2.39,3.748174227017136
172,1197773,1197772,-5.04567658800743,2.81616075591654,0,948,0.135,2.40166666666667,5.577914187504771
173,1197774,1197773,-11.517556724611302,-1.08819947466838,0,932,0.2975,2.40166666666667,2.350083800272249
174,1197775,1197774,13.531472419045,-12.3987811642707,0,1004,0.32875,2.40166666666667,1.439662508314095
175,1197776,1197775,7.819665161468481,-1.8408976320560402,0,972,0.18625,2.40166666666667,4.182968774408656
176,1197777,1197776,-12.9145771596602,-1.8966069712771,0,934,0.3325,2.41333333333333,1.6840281988183659
177,1197778,1197777,6.56559027770275,0.389258237342721,0,858,0.155,2.41333333333333,4.9025817163749625
178,1197779,1197778,11.9932817960731,-12.9750237425826,0,906,0.29,2.41333333333333,2.260878461452745
179,1197780,1197779,-10.4721571210804,3.1670742805916805,0,944,0.27125,2.41333333333333,2.8643699498744066
180,1197781,1197780,-1.0577361720171399,-12.9906993747551,0,914,0.03625,2.425,8.686116131060945
181,1197782,1197781,1.18324717588652,0.49193034911097994,0,868,0.02,2.425,7.59378495374934
182,1197783,1197782,-2.54929663967906,5.29669430980096,0,878,0.0725,2.425,6.766967302776908
183,1197784,1197783,22.636099407679602,-0.855221485571616,1,1048,0.55625,2.425,3.3456415063023695
184,1197785,1197784,-9.88487953974341,11.076099277556601,0,944,0.25625,2.4366666666666696,3.3530476029137533
185,1197786,1197785,11.515796929241601,5.77855547818282,0,990,0.27875,2.4366666666666696,3.3367763005778723
186,1197787,1197786,-2.91997772541739,-6.082947345974111,0,928,0.0825,2.4366666666666696,7.077135139281771
187,1197788,1197787,-3.22627683381001,4.79353686103506,0,846,0.09,2.4366666666666696,6.438914871694562
188,1197789,1197788,-6.32932180816937,8.65022538941354,0,944,0.1675,2.44833333333333,5.0788710735679015
189,1197790,1197789,5.6414022043799505,-3.07473732439161,0,936,0.13125,2.44833333333333,5.287055166908553
190,1197791,1197790,13.477966323018501,-2.84810040409919,0,970,0.3275,2.44833333333333,1.389823755967486
191,1197792,1197791,4.62084739226637,0.120679597369012,0,906,0.10625,2.44833333333333,5.876916764610836
192,1197793,1197792,-18.8816666988949,5.58270104860245,2,1012,0.48125,2.46,2.195901186154344
193,1197794,1197793,5.96784406619364,0.19109382435749803,0,886,0.14,2.46,5.202758973443642
194,1197795,1197794,-5.27965970359119,-2.74088354059298,0,902,0.14125,2.46,5.520052483309652
195,1197796,1197795,-2.875361444584,-4.817150340325759,0,864,0.08125,2.46,6.907309719805774
196,1197797,1197796,-8.56667001238498,-10.4490297329109,0,844,0.22375,2.47166666666667,5.386204727571149
197,1197798,1197797,0.9493704411099059,-14.573128282451599,0,988,0.01375,2.47166666666667,7.806968326827477
198,1197799,1197798,-12.472249106194502,-1.74142280780279,0,852,0.32125,2.47166666666667,1.8892053189693343
199,1197800,1197799,5.7216655717871205,-5.40707857057021,0,958,0.13375,2.47166666666667,5.261180068652913
200,1197801,1197800,-8.32471262181551,7.85980769493775,0,856,0.2175,2.4833333333333303,4.0425860211026166
201,1197802,1197801,-1.7614366429332098,-5.392092526199981,0,970,0.05375,2.4833333333333303,7.521006065972904
202,1197803,1197802,-12.3298800048119,-3.5633714837907897,0,934,0.3175,2.4833333333333303,2.2667287433796393
203,1197804,1197803,-4.12622590298598,-0.37652688825137304,0,830,0.1125,2.4833333333333303,5.986643573725943
204,1197805,1197804,3.4914466377972997,-11.2176748205184,0,822,0.0775,2.495,6.377550281671669
205,1197806,1197805,-4.65772089786609,-10.1079668905994,0,918,0.12625,2.495,7.078883225610559
206,1197807,1197806,-6.428947629601559,1.4966760946975801,0,876,0.17,2.495,4.887826847828882
207,1197808,1197807,-1.0279416925407199,-2.33147743092271,0,926,0.035,2.495,7.613859430579813
208,1197809,1197808,16.1783550987759,-2.18905507153872,1,894,0.395,2.50666666666667,0.05480763308003039
209,1197810,1197809,-0.619606344623626,-5.347875030147059,0,868,0.025,2.50666666666667,8.06548384127793
210,1197811,1197810,-7.11735889811747,-4.929141202765339,0,970,0.1875,2.50666666666667,4.91110496998231
211,1197812,1197811,-7.94304347482227,7.32697050364929,0,928,0.2075,2.50666666666667,4.161881822864991
212,1197813,1197812,8.31586595648883,-0.899686218129677,0,806,0.19875,2.51833333333333,3.9837547474939834
213,1197814,1197813,-9.337014104545132,12.083937302857699,0,872,0.2425,2.51833333333333,3.7530413957051554
214,1197815,1197814,-8.08412865760033,-1.67001383278562,0,878,0.21125,2.51833333333333,4.071752750719946
215,1197816,1197815,17.416600028367,0.273141926168933,1,892,0.42625,2.51833333333333,1.3891813346166555
216,1197817,1197816,7.85811148258229,10.785481023208401,0,856,0.1875,2.53,5.76440527647127
217,1197818,1197817,4.03350501662505,2.27664441167438,0,856,0.09125,2.53,6.2375034515837315
218,1197819,1197818,-1.5374193705108703,4.7316481264142,0,820,0.0475,2.53,7.283693480376495
219,1197820,1197819,4.07964780436036,1.96594275988497,0,866,0.0925,2.53,6.193479563902241
220,1197821,1197820,-0.0846657497723904,10.3642171830556,0,866,0.01125,2.5416666666666696,8.184297723703201
221,1197822,1197821,6.522042662138059,-2.2852359042805097,0,896,0.15375,2.5416666666666696,4.828395712515533
222,1197823,1197822,-13.3689629405456,-0.272459665313648,0,878,0.34375,2.5416666666666696,1.369922034243494
223,1197824,1197823,-9.242096780769618,1.9645953435587702,0,838,0.24,2.5416666666666696,3.5603185078068624
224,1197825,1197824,0.38531124733883204,0.5076849786736289,0,792,0.0,2.55333333333333,7.992785199513638
225,1197826,1197825,5.63969804435616,-8.73329666069432,0,874,0.13125,2.55333333333333,5.324907208866517
226,1197827,1197826,-11.2723929980237,-2.92736701718314,0,822,0.29125,2.55333333333333,2.613566294609674
227,1197828,1197827,-4.665621507503,-4.49234415567303,0,866,0.12625,2.55333333333333,6.001201306341082
228,1197829,1197828,2.0689730453673,2.5720660080622797,0,792,0.0425,2.565,7.230813452627341
229,1197830,1197829,-13.880229989995,-6.87127928340456,0,824,0.35625,2.565,2.199260289801482
230,1197831,1197830,6.51841030599213,5.86353856646097,0,744,0.15375,2.565,5.626265165322945
231,1197832,1197831,4.67331659930981,5.96566154331885,0,864,0.1075,2.565,6.471114286413584
232,1197833,1197832,1.41579507569087,8.081408122423131,0,854,0.02625,2.5766666666666698,8.399900197530865
233,1197834,1197833,-4.55992253694464,-6.987714112638769,0,952,0.12375,2.5766666666666698,6.500537429766835
234,1197835,1197834,8.3898368808213,-8.709230506160361,0,900,0.2,2.5766666666666698,3.9740268425446987
235,1197836,1197835,-2.76654888833694,-9.67841825047806,0,862,0.07875,2.5766666666666698,7.902351628274452
236,1197837,1197836,2.9845197769507497,5.62731477570377,0,946,0.065,2.5883333333333303,7.180337536202052
237,1197838,1197837,-2.92575806370417,3.33572235650834,0,820,0.0825,2.5883333333333303,6.613700488999637
238,1197839,1197838,-7.13377798229468,3.7240446993375405,0,818,0.1875,2.5883333333333303,4.503117235104021
239,1197840,1197839,1.78181083405202,-1.7799587616460901,0,782,0.035,2.5883333333333303,7.201177795279772
240,1197841,1197840,-37.527722245532296,0.0806677117505125,2,1476,0.9475,1.9,10.924907357863901
241,1197842,1197841,37.576673379914,0.0805625934463342,1,1426,0.93,1.9,10.809970861009907
242,1197843,1197842,36.527835020578706,-0.8343172294924079,1,1386,0.90375,1.9,10.248827076199335
243,1197844,1197843,-37.226708222437,-0.20648631380202104,2,1444,0.94,1.9,10.785184443800473
244,1197845,1197844,-37.6263916153882,-0.7892058515944821,2,1478,0.95,1.91166666666667,11.010969915909975
245,1197846,1197845,37.6771314699382,0.235263522051477,1,1456,0.9325,1.91166666666667,10.868178129447806
246,1197847,1197846,37.677856727089896,-0.9622099426805749,1,1430,0.9325,1.91166666666667,10.818975690488667
247,1197848,1197847,38.176430371439,0.536340336803401,1,1460,0.945,1.91166666666667,11.133558681344606
248,1197849,1197848,-37.076062589756496,-0.5936372677459749,2,1454,0.93625,1.9233333333333302,10.727326761238844
249,1197850,1197849,38.127198673056704,-0.129029025270271,1,1446,0.94375,1.9233333333333302,11.073694321015216
250,1197851,1197850,-36.376016734450396,-1.90121971635563,2,1422,0.91875,1.9233333333333302,10.465453292582108
251,1197852,1197851,37.876440669112604,0.6746446623762951,1,1440,0.9375,1.9233333333333302,10.993378992889106
252,1197853,1197852,-36.6271906933694,1.08093165147589,2,1410,0.925,1.935,10.453498081505439
253,1197854,1197853,37.676139797649896,0.8654209943886719,1,1414,0.9325,1.935,10.906885890956405
254,1197855,1197854,-37.1771647218901,-0.191512531727578,2,1422,0.93875,1.935,10.759897502587965
255,1197856,1197855,-37.3762663373192,-0.10831925963283699,2,1442,0.94375,1.935,10.855965421581594
256,1197857,1197856,-36.2766229027,-0.37127513411553703,2,1398,0.91625,1.9466666666666699,10.318887574941169
257,1197858,1197857,37.176462788856895,0.6676241975086811,1,1396,0.92,1.9466666666666699,10.645937351805216
258,1197859,1197858,38.3276635546064,-0.524706380401862,1,1482,0.94875,1.9466666666666699,11.157279284609814
259,1197860,1197859,-36.025992413284705,0.0288673692184395,2,1394,0.91,1.9466666666666699,10.177612054140043
260,1197861,1197860,-37.52646941508029,0.445425372714134,2,1466,0.9475,1.9583333333333302,10.91388900956478
261,1197862,1197861,37.778566753818396,-0.333015374589407,1,1444,0.935,1.9583333333333302,10.891100998610009
262,1197863,1197862,-36.6756673717334,-0.85993886037155,2,1420,0.92625,1.9583333333333302,10.542229336236794
263,1197864,1197863,-37.6263058980708,0.211937122890038,2,1456,0.95,1.9583333333333302,10.97002297451884
264,1197865,1197864,-37.275859795120894,-0.6060180578490129,2,1436,0.94125,1.97,10.827351991818249
265,1197866,1197865,37.5277213879536,0.52113656049479,1,1428,0.92875,1.97,10.81071516173408
266,1197867,1197866,-34.9275499189163,-0.757447667797524,2,1390,0.8825,1.97,9.668059368899918
267,1197868,1197867,37.427594820111295,0.0455698939225503,1,1416,0.92625,1.97,10.734024651581482
