,Unnamed: 0,X,x,y,Labels,Energy,Magnetization,Temp,Min_distance
497,1198098,1198097,19.859970454833697,-0.200668894736637,1,368,0.96,1.9466666666666699,5.741162708864944
498,1198099,1198098,19.3585307566053,-0.16501279262881302,1,366,0.935,1.9466666666666699,5.494414576041671
499,1198100,1198099,-17.9606344536789,0.683505732465666,0,358,0.93,1.9466666666666699,5.502521889656066
500,1198101,1198100,-18.059480860549602,0.0279567358190179,0,356,0.935,1.9583333333333302,5.552246865173326
501,1198102,1198101,18.859351747812898,0.184903387906067,1,340,0.91,1.9583333333333302,5.234979018444649
502,1198103,1198102,18.257330495964602,0.18419624564694698,1,332,0.88,1.9583333333333302,4.935871748906611
503,1198104,1198103,-18.2614845599192,-0.888747853004857,0,366,0.945,1.9583333333333302,5.583492038457165
504,1198105,1198104,-18.260430185573,-0.0148735101995836,0,358,0.945,1.97,5.652837703152902
505,1198106,1198105,20.0597946485575,0.0574262356655261,1,380,0.97,1.97,5.838573835335601
506,1198107,1198106,-17.9617297186367,-1.17259831578347,0,358,0.93,1.97,5.413043085302937
507,1198108,1198107,-18.360369320513698,-0.6060018110494411,0,366,0.95,1.97,5.657581729889304
508,1198109,1198108,-17.3596265660493,-0.575714217226431,0,354,0.9,1.9816666666666698,5.170543309968089
509,1198110,1198109,19.2595940386888,-0.617438186460629,1,346,0.93,1.9816666666666698,5.421518204397578
510,1198111,1198110,19.0591891764438,-0.555759730078418,1,350,0.92,1.9816666666666698,5.324430652329609
511,1198112,1198111,18.0565418950273,-1.19072976109834,1,330,0.87,1.9816666666666698,4.8036214856092565
512,1198113,1198112,-17.959981146138002,1.44174791147049,0,356,0.93,1.99333333333333,5.506851930149054
513,1198114,1198113,19.359442055875498,0.420277177035378,1,354,0.935,1.99333333333333,5.472765556423305
514,1198115,1198114,-17.7603892486311,-0.0963355534682966,0,342,0.92,1.99333333333333,5.403291010171633
515,1198116,1198115,-16.3599886118089,-1.1596760907123602,0,314,0.85,1.99333333333333,4.623593316156667
516,1198117,1198116,-18.4606902848324,-0.402428513669386,0,372,0.955,2.005,5.727008716962277
517,1198118,1198117,19.059928045075,0.19649232467955302,1,348,0.92,2.005,5.334082843369551
518,1198119,1198118,-17.759783871360302,0.149013784904944,0,346,0.92,2.005,5.402512930871178
519,1198120,1198119,18.957733354367896,-1.12255369064746,1,346,0.915,2.005,5.255180546945987
520,1198121,1198120,-17.7607222147708,-0.9244189144642151,0,348,0.92,2.0166666666666697,5.333745491497995
521,1198122,1198121,18.8580865592723,-0.6960919895997691,1,356,0.91,2.0166666666666697,5.218203011261512
522,1198123,1198122,-17.9602466503433,-0.357455613356926,0,360,0.93,2.0166666666666697,5.487345719633801
523,1198124,1198123,19.0594624738538,0.135406521107177,1,346,0.92,2.0166666666666697,5.337137924077179
524,1198125,1198124,-17.5594008961233,0.0919019455049456,0,348,0.91,2.02833333333333,5.302183619646024
525,1198126,1198125,19.3601639981949,-0.10582752322998401,1,356,0.935,2.02833333333333,5.498993041268895
526,1198127,1198126,19.0592642649057,-0.9582697217973821,1,356,0.92,2.02833333333333,5.309737208143898
527,1198128,1198127,18.959181552601198,0.34052130143618303,1,344,0.915,2.02833333333333,5.276858833417832
528,1198129,1198128,-15.855676740785599,1.1303930850089698,0,332,0.825,2.04,4.449849089800348
529,1198130,1198129,18.9586514816738,-0.45627692988922997,1,342,0.915,2.04,5.279228610497309
530,1198131,1198130,-17.8599354707744,0.9640857616073572,0,354,0.925,2.04,5.450851713909546
531,1198132,1198131,-16.2570971543526,-0.0921622645025898,0,324,0.845,2.04,4.651709747963358
532,1198133,1198132,-17.760713749404303,-0.679659093077832,0,350,0.92,2.05166666666667,5.356290206475695
533,1198134,1198133,16.2592699989549,1.62800343066167,1,342,0.78,2.05166666666667,3.9075482231709424
534,1198135,1198134,-18.0604610541767,-0.617026237717581,0,354,0.935,2.05166666666667,5.509394096239028
535,1198136,1198135,-15.658347764739801,1.50471533096751,0,334,0.815,2.05166666666667,4.359593599471733
536,1198137,1198136,-17.759716844210104,0.143592415891067,0,364,0.92,2.0633333333333304,5.402459828125821
537,1198138,1198137,17.558119204305502,-1.21939397098938,1,312,0.845,2.0633333333333304,4.554059581236506
538,1198139,1198138,-17.0604925526893,-0.258137577917332,0,336,0.885,2.0633333333333304,5.055350418488825
539,1198140,1198139,-17.061205191334402,-1.65416899529031,0,336,0.885,2.0633333333333304,4.935139131010479
540,1198141,1198140,-18.259928731187,0.7141458147891601,0,366,0.945,2.075,5.651823453781653
541,1198142,1198141,17.0589802301491,2.05584723990202,1,310,0.82,2.075,4.320196061418047
542,1198143,1198142,-17.359730426934398,1.0694779086573,0,338,0.9,2.075,5.201203449283513
543,1198144,1198143,17.2570825864997,-0.9524542300036821,1,310,0.83,2.075,4.41044106122511
544,1198145,1198144,-18.4604656051855,0.351782707220225,0,370,0.955,2.08666666666667,5.754449708307301
545,1198146,1198145,16.858146658246,0.931364600532954,1,306,0.81,2.08666666666667,4.208191256216248
546,1198147,1198146,18.561234609556,2.24244516317677,1,352,0.895,2.08666666666667,5.062947680308909
547,1198148,1198147,-17.9592983311939,-0.22558422101886302,0,352,0.93,2.08666666666667,5.501765181580373
548,1198149,1198148,-18.460404937393,0.26585849138966,0,364,0.955,2.09833333333333,5.753521144053788
549,1198150,1198149,17.857059598544396,-0.544751636140831,1,314,0.86,2.09833333333333,4.726811658305175
550,1198151,1198150,-16.1576717864799,1.0406763357293198,0,312,0.84,2.09833333333333,4.600037672696821
551,1198152,1198151,17.357259463329598,-2.68014361294277,1,332,0.835,2.09833333333333,4.455627180411335
552,1198153,1198152,-16.8591196732087,0.39797230654303106,0,324,0.875,2.11,4.954773838495166
553,1198154,1198153,16.659470577952302,1.69156523488139,1,314,0.8,2.11,4.108831701553695
554,1198155,1198154,19.058575703111,-0.48434499543180803,1,344,0.92,2.11,5.327528895468745
555,1198156,1198155,-13.756078226080598,0.656335752217959,0,296,0.72,2.11,3.40159349251839
556,1198157,1198156,8.95040094492979,0.677529004985355,1,268,0.415,2.1216666666666697,0.40145466467349994
557,1198158,1198157,19.2595771025516,0.337523525685603,1,354,0.93,2.1216666666666697,5.426568382311304
558,1198159,1198158,-16.4601513331896,0.12072649733825899,0,322,0.855,2.1216666666666697,4.75261813465558
559,1198160,1198159,-17.6590032574891,0.667938409315025,0,344,0.915,2.1216666666666697,5.351927402629033
560,1198161,1198160,-16.8600205367858,-0.823236252377532,0,324,0.875,2.13333333333333,4.900626570009573
561,1198162,1198161,17.758492452157103,-0.9727074868376321,1,316,0.855,2.13333333333333,4.66000506204508
562,1198163,1198162,19.059927172403604,-0.0537054876290979,1,344,0.92,2.13333333333333,5.348636251734809
563,1198164,1198163,-15.5597132104276,-1.40415276754774,0,302,0.81,2.13333333333333,4.208577487283685
564,1198165,1198164,-15.2580179239026,1.59873079857093,0,314,0.795,2.145,4.163414996831596
565,1198166,1198165,15.8588207312395,1.3967028680421298,1,292,0.76,2.145,3.70440203294044
566,1198167,1198166,-17.659444837912897,0.11744583938085999,0,344,0.915,2.145,5.352248966599436
567,1198168,1198167,16.7595955950438,2.0704675163886597,1,318,0.805,2.145,4.171732227445023
568,1198169,1198168,-12.8572084098522,-1.39777459439881,0,288,0.675,2.15666666666667,2.884406363115848
569,1198170,1198169,17.3579136884095,1.03221239606506,1,314,0.835,2.15666666666667,4.455950167517522
570,1198171,1198170,-14.760135632936098,0.0449069534395471,0,296,0.77,2.15666666666667,3.9025551638490628
571,1198172,1198171,-17.3597644657693,-0.37247359848547795,0,344,0.9,2.15666666666667,5.19313965098535
572,1198173,1198172,-16.360917260399102,-1.66462392895601,0,312,0.85,2.1683333333333303,4.586784236860218
573,1198174,1198173,-17.6608411382702,-0.5443620374758961,0,346,0.915,2.1683333333333303,5.321070597513186
574,1198175,1198174,17.356072834479598,-0.549401272795275,1,316,0.835,2.1683333333333303,4.477517732435391
575,1198176,1198175,-15.2579737160039,2.03583769037155,0,300,0.795,2.1683333333333303,4.186684467661712
576,1198177,1198176,-12.1584629668452,-1.9949240865786002,0,306,0.64,2.18,2.4826026598104227
577,1198178,1198177,-17.7594113046675,0.41898462329522707,0,348,0.92,2.18,5.405021819594518
578,1198179,1198178,-17.3609129970989,0.7308973231479939,0,344,0.9,2.18,5.202237573782259
579,1198180,1198179,-14.157084587749601,2.4616446965356698,0,272,0.74,2.18,3.6413014357022315
580,1198181,1198180,16.1558033614162,-0.646836445255509,1,296,0.775,2.19166666666667,3.8757079806139108
581,1198182,1198181,-16.8607284665777,-0.575702010421724,0,318,0.875,2.19166666666667,4.927069754169983
582,1198183,1198182,-16.4595344947688,-0.6620171067740961,0,330,0.855,2.19166666666667,4.7219003087489915
583,1198184,1198183,-15.758985228741901,0.0443819186169406,0,312,0.82,2.19166666666667,4.40197869024288
584,1198185,1198184,13.7585762258708,3.1150464587188798,1,286,0.655,2.20333333333333,2.654159447306266
585,1198186,1198185,-1.64827639492655,2.18974368544086,2,244,0.115,2.20333333333333,2.9688326525949016
586,1198187,1198186,16.3580791200385,-2.50005632853668,1,298,0.785,2.20333333333333,3.9599379811048196
587,1198188,1198187,-17.0587659039295,1.3912752661869499,0,330,0.885,2.20333333333333,5.055559119195206
588,1198189,1198188,-17.95994025363,-0.414215061207435,0,352,0.93,2.215,5.481022939214872
589,1198190,1198189,0.45532962884804906,-0.298047161194171,2,244,0.01,2.215,3.9095159612885486
590,1198191,1198190,17.2587700562785,-0.7722534858644541,1,302,0.83,2.215,4.4181509174873765
591,1198192,1198191,17.6599416582309,-0.128560141443754,1,308,0.85,2.215,4.655674258077927
592,1198193,1198192,16.9590465842712,-0.261475236195075,1,302,0.815,2.2266666666666697,4.299227718877457
593,1198194,1198193,17.0566651181442,-0.7576623274669171,1,308,0.82,2.2266666666666697,4.318135702525095
594,1198195,1198194,17.7574615375263,-0.28745302368525,1,308,0.855,2.2266666666666697,4.692657432746525
595,1198196,1198195,18.1586230034535,-1.04111040401822,1,324,0.875,2.2266666666666697,4.8578604163444075
596,1198197,1198196,-14.659436815362199,-3.83396395913685,0,310,0.765,2.23833333333333,3.74042112130543
597,1198198,1198197,17.5587844475743,-0.0513451110572927,1,312,0.845,2.23833333333333,4.605051995251005
598,1198199,1198198,10.557609699122901,2.84200542827843,1,262,0.495,2.23833333333333,1.0512543765008304
599,1198200,1198199,-15.7596998344226,0.9248730295685309,0,300,0.82,2.23833333333333,4.400703225673475
600,1198201,1198200,-16.0582236312211,-1.0022685681160999,0,314,0.835,2.25,4.4899414009700855
601,1198202,1198201,17.959715156075802,-1.09975992440599,1,322,0.865,2.25,4.757105113358158
602,1198203,1198202,-15.9602923986419,-0.28863353772033395,0,318,0.83,2.25,4.506149965825707
603,1198204,1198203,-14.862260843818099,-0.7503139875923459,0,300,0.775,2.25,3.935912939062207
604,1198205,1198204,0.650729555131683,-3.7815626006752097,2,248,0.0,2.26166666666667,3.953660029443347
605,1198206,1198205,12.254007769177802,-1.9946985726521298,1,272,0.58,2.26166666666667,1.9130969777229179
606,1198207,1198206,11.7560099160094,2.04152752357925,1,250,0.555,2.26166666666667,1.6923024261393729
607,1198208,1198207,18.358274043294198,-0.096233044875975,1,346,0.885,2.26166666666667,5.003409449473811
608,1198209,1198208,-11.2632258620791,-4.52559268844238,0,266,0.595,2.2733333333333303,2.15477314156459
609,1198210,1198209,4.1542725875382,4.7324392736905,2,250,0.175,2.2733333333333303,2.309900055446082
610,1198211,1198210,-14.3580346055013,0.630172207459634,0,294,0.75,2.2733333333333303,3.7028540672949095
611,1198212,1198211,15.9581498950441,0.43733685256342897,1,254,0.765,2.2733333333333303,3.779354071081394
612,1198213,1198212,15.5587649082073,2.07071598526647,1,280,0.745,2.285,3.574215916562232
613,1198214,1198213,-15.3572575888794,-0.0329781549955894,0,292,0.8,2.285,4.201403417434558
614,1198215,1198214,16.9585334118875,1.02045613361972,1,308,0.815,2.285,4.256563488328187
615,1198216,1198215,-9.3584986855592,-0.542753871991131,0,284,0.5,2.285,1.2048376240821352
616,1198217,1198216,18.260465634494604,1.4476830964228302,1,318,0.88,2.29666666666667,4.905448835601968
617,1198218,1198217,14.8607305999566,2.56345492391461,1,294,0.71,2.29666666666667,3.206556497725555
618,1198219,1198218,-12.7582248186325,-1.26128198691074,0,302,0.67,2.29666666666667,2.853660794388039
619,1198220,1198219,8.6612950958576,10.689996090976699,1,256,0.4,2.29666666666667,0.7205615674214397
620,1198221,1198220,10.1559415834475,-0.292347819335716,1,264,0.475,2.30833333333333,0.933313583648134
621,1198222,1198221,-16.3591199343897,0.36306474089410207,0,300,0.85,2.30833333333333,4.704340470743748
622,1198223,1198222,15.554180966442098,-2.16099868621784,1,278,0.745,2.30833333333333,3.563106307711266
623,1198224,1198223,-14.656713765016802,0.24334100707783698,0,308,0.765,2.30833333333333,3.851822226211873
624,1198225,1198224,-16.558702321204,0.8517834953093959,0,314,0.86,2.32,4.800353206116672
625,1198226,1198225,-4.14611573045415,2.14338208286429,2,246,0.24,2.32,1.7755578275569937
626,1198227,1198226,14.9603533917568,2.7096561865013395,1,288,0.715,2.32,3.253570816435921
627,1198228,1198227,16.260811865287398,3.3574027208887003,1,314,0.78,2.32,3.9099645732822865
628,1198229,1198228,15.857205229295499,-0.536795911133766,1,272,0.76,2.3316666666666697,3.7343898124799524
629,1198230,1198229,16.558518384491,-0.39548517991496707,1,298,0.795,2.3316666666666697,4.091410227489571
630,1198231,1198230,-8.45462197632329,-1.96020222899861,0,270,0.455,2.3316666666666697,0.7152905320083781
631,1198232,1198231,7.7461580867573705,-3.93493509876424,2,254,0.355,2.3316666666666697,0.480663799036224
632,1198233,1198232,-5.95168417745706,2.09034636965528,2,208,0.33,2.34333333333333,1.0082205564771864
633,1198234,1198233,5.158386463362691,8.81120904881362,2,242,0.225,2.34333333333333,1.7683756265442832
634,1198235,1198234,15.1596289022071,2.20880133251286,1,288,0.725,2.34333333333333,3.3688625993913677
635,1198236,1198235,8.351326353849819,-9.35547465422412,2,264,0.385,2.34333333333333,0.31649422742045796
636,1198237,1198236,-15.0586311042138,0.563857070573765,0,292,0.785,2.355,4.054245720896139
637,1198238,1198237,9.25683074122713,0.389624800393294,1,246,0.43,2.355,0.5845659528340533
638,1198239,1198238,-12.358418411837402,-0.421995343759067,0,260,0.65,2.355,2.7059122816938275
639,1198240,1198239,-16.156857246584302,1.6287929567459398,0,300,0.84,2.355,4.612632475996397
640,1198241,1198240,12.6546623587551,-1.54727357059066,1,264,0.6,2.36666666666667,2.099598075076399
641,1198242,1198241,3.55019403232567,-5.466568969630099,2,214,0.145,2.36666666666667,2.6049947694406757
642,1198243,1198242,-14.159564716442098,-2.5441392024592404,0,278,0.74,2.36666666666667,3.454458508284403
643,1198244,1198243,3.94645140603894,-1.2171006762443,2,194,0.165,2.36666666666667,2.3583840989726657
644,1198245,1198244,8.75624155464082,-2.45946825938404,1,230,0.405,2.3783333333333303,0.27501136538822757
645,1198246,1198245,-14.8584440013022,0.6994435452822171,0,288,0.775,2.3783333333333303,3.951719281800162
646,1198247,1198246,0.9534191690648371,0.619590679760948,2,192,0.015,2.3783333333333303,3.806554838215261
647,1198248,1198247,-14.456191562176599,-0.582169193406311,0,304,0.755,2.3783333333333303,3.752018368795673
648,1198249,1198248,-11.9575327285132,0.607196973163304,0,220,0.63,2.39,2.5047417289426672
649,1198250,1198249,12.2570723945883,-3.3691601965264,1,248,0.58,2.39,1.9174246855710027
650,1198251,1198250,5.35091405096136,-6.648557897402981,2,234,0.235,2.39,1.8166076534680766
651,1198252,1198251,7.649501798128691,-1.8090074952783604,2,230,0.35,2.39,0.609081494373392
652,1198253,1198252,2.45601498002347,4.697404710289001,2,198,0.09,2.40166666666667,3.1577683811413295
653,1198254,1198253,11.0535765321207,-4.580600538425861,1,238,0.52,2.40166666666667,1.545549003438049
654,1198255,1198254,9.8604770801941,6.5970096087537895,1,256,0.46,2.40166666666667,1.0345592834252435
655,1198256,1198255,-9.06135254828159,-4.5479575275786,0,254,0.485,2.40166666666667,1.0617365281048028
656,1198257,1198256,-6.952809624368251,-0.6812996856476601,2,230,0.38,2.41333333333333,0.21310298545170994
657,1198258,1198257,-12.0604858000192,-4.858548299949991,0,266,0.635,2.41333333333333,2.499627254208914
658,1198259,1198258,-12.5571843657463,1.1561682518564298,0,258,0.66,2.41333333333333,2.8017810452316754
659,1198260,1198259,-8.654425259979861,-1.9517926853286698,0,204,0.465,2.41333333333333,0.8085431077103652
660,1198261,1198260,4.651946443683809,-5.644592109959249,2,208,0.2,2.425,2.064925165658904
661,1198262,1198261,9.64778824424254,-3.47993710129829,1,234,0.45,2.425,0.6624010696997039
662,1198263,1198262,11.8543213412008,-0.464506640527561,1,242,0.56,2.425,1.756651306597786
663,1198264,1198263,-11.454944618437601,2.65515803956606,0,256,0.605,2.425,2.2928170314659386
664,1198265,1198264,-12.158160528334,-2.1013466830858003,0,248,0.64,2.4366666666666696,2.4746862436449564
665,1198266,1198265,12.655714998873998,-2.99770770208834,1,230,0.6,2.4366666666666696,2.1036963082018842
666,1198267,1198266,-3.7473319444017,6.25129431710469,2,220,0.22,2.4366666666666696,2.1014557012087636
667,1198268,1198267,-13.661530733283902,-0.23752394388272402,0,254,0.715,2.4366666666666696,3.3567180787960753
668,1198269,1198268,9.0595902618708,2.2465257483065297,1,232,0.42,2.44833333333333,0.4303987174551039
669,1198270,1198269,-5.349922129022519,6.81421799867446,2,222,0.3,2.44833333333333,1.6106979559510544
670,1198271,1198270,13.659891861540801,0.216455156543077,1,260,0.65,2.44833333333333,2.6619106268361272
671,1198272,1198271,8.44912051916313,-2.9157594755365097,2,204,0.39,2.44833333333333,0.24414638568757785
672,1198273,1198272,-5.95631474033724,-4.24596785769811,2,234,0.33,2.46,0.8847299910138999
673,1198274,1198273,5.644745912399241,-3.6936550603918303,2,200,0.25,2.46,1.4592851506340045
674,1198275,1198274,11.559533401205499,4.7787757614695305,1,250,0.545,2.46,1.5523288912096542
675,1198276,1198275,5.153226444022099,0.324913476075765,2,206,0.225,2.46,1.7018374674149612
676,1198277,1198276,-1.55679770574512,-6.32855299386081,2,250,0.11,2.47166666666667,3.3184942087000824
677,1198278,1198277,4.74716961970917,0.5074219784923211,2,232,0.205,2.47166666666667,1.9103673775647398
678,1198279,1198278,9.154545259709039,1.1721364473253701,1,222,0.425,2.47166666666667,0.35913004880810834
679,1198280,1198279,-2.0549318130299397,-3.70565976882886,2,240,0.135,2.47166666666667,2.7537024864870014
680,1198281,1198280,15.256842829578,-1.5951336997545902,1,282,0.73,2.4833333333333303,3.4008111173146203
681,1198282,1198281,6.145656179493481,-5.036881576991781,2,206,0.275,2.4833333333333303,1.3024001736491106
682,1198283,1198282,-7.45526652239288,-1.95650742002349,0,226,0.405,2.4833333333333303,0.25727787854867396
683,1198284,1198283,-7.5582881206606105,-3.4945226389807797,0,220,0.41,2.4833333333333303,0.39204806030693173
684,1198285,1198284,5.84891631680115,-2.39391767417403,2,204,0.26,2.495,1.441901735072225
685,1198286,1198285,12.2507703055108,-0.712849960771505,1,256,0.58,2.495,1.9416981811380882
686,1198287,1198286,14.7543666212773,-2.87127031498263,1,272,0.705,2.495,3.152701527802495
687,1198288,1198287,5.85442181523298,4.26666741505426,2,210,0.26,2.495,1.4523084047765973
688,1198289,1198288,2.25524076763883,5.73368482673258,2,214,0.08,2.50666666666667,3.226536639567475
689,1198290,1198289,9.05303823655011,-1.96052103055563,1,212,0.42,2.50666666666667,0.36667897772289193
690,1198291,1198290,11.655666017830601,4.10746721304033,1,248,0.55,2.50666666666667,1.6503557355250325
691,1198292,1198291,4.1490195815631195,0.557779960099828,2,210,0.175,2.50666666666667,2.2104999020071134
692,1198293,1198292,-1.25749611877842,-4.355630037968201,2,198,0.095,2.51833333333333,3.179681029740777
693,1198294,1198293,0.948184229431136,-1.02923444795155,2,172,0.015,2.51833333333333,3.82533047441508
694,1198295,1198294,6.0543004182435,4.47407334084652,2,244,0.27,2.51833333333333,1.3597786096216569
695,1198296,1198295,1.94713581675482,-4.099123431497721,2,210,0.065,2.51833333333333,3.31912635746832
696,1198297,1198296,5.94784148502008,-4.36838041654561,2,192,0.265,2.53,1.3867415739013653
697,1198298,1198297,-9.25477048901241,6.68033809342809,0,260,0.495,2.53,1.0599770312924077
698,1198299,1198298,-9.35583383581493,-1.4153982572171997,0,236,0.5,2.53,1.2400652847883364
699,1198300,1198299,4.34443802467396,-2.3879312717432297,2,248,0.185,2.53,2.1631460660532698
700,1198301,1198300,-11.255650727104198,0.834092897533041,0,242,0.595,2.5416666666666696,2.1491849869724806
701,1198302,1198301,-1.75412331383645,0.225385976384607,2,212,0.12,2.5416666666666696,2.8296491085650564
702,1198303,1198302,10.4570171652155,4.526157702656589,1,222,0.49,2.5416666666666696,1.0192375906978064
703,1198304,1198303,-1.04588724349141,0.00984822841434562,2,200,0.085,2.5416666666666696,3.16937221294681
704,1198305,1198304,-11.5537174757459,1.47472916704474,0,258,0.61,2.55333333333333,2.3139512400519444
705,1198306,1198305,-0.25423550346382,-5.19824888785283,2,204,0.045,2.55333333333333,3.7500622583456833
706,1198307,1198306,15.957240004403602,-2.19210651426783,1,282,0.765,2.55333333333333,3.7652238406214167
707,1198308,1198307,-10.750238111647198,3.7531498905959304,0,270,0.57,2.55333333333333,1.9023539120771085
708,1198309,1198308,12.155898762153301,1.7667036212286398,1,228,0.575,2.565,1.8664747105338158
709,1198310,1198309,13.757075651928,1.4254208717774701,1,256,0.655,2.565,2.6538824736477467
710,1198311,1198310,-8.05422864889884,1.87867373053003,0,212,0.435,2.565,0.6676797757434921
711,1198312,1198311,4.55113093520654,1.7351311725237801,2,172,0.195,2.565,2.1472124961680836
712,1198313,1198312,-4.557033240132509,2.05733615247788,2,234,0.26,2.5766666666666698,1.6039583754112237
713,1198314,1198313,7.65549121526196,1.8594911922815,2,224,0.35,2.5766666666666698,0.6548162716120897
714,1198315,1198314,6.85546938813318,2.1747488991871,2,226,0.31,2.5766666666666698,1.0215922559345887
715,1198316,1198315,13.6534982836176,-0.118278315146568,1,244,0.65,2.5766666666666698,2.6698250499400977
716,1198317,1198316,2.0523921833563996,6.02945199611498,2,192,0.07,2.5883333333333303,3.312705370678547
717,1198318,1198317,-10.3517064477954,1.4728056818404298,0,242,0.55,2.5883333333333303,1.718481163981461
718,1198319,1198318,-5.54994542616704,3.6221757481387002,2,188,0.31,2.5883333333333303,0.9564647102038254
719,1198320,1198319,-5.95511445912546,2.61642812007406,2,202,0.33,2.5883333333333303,0.8539667740699214
720,1198321,1198320,-18.5609213484214,-0.370545031044305,0,374,0.96,1.9,5.779340308413163
721,1198322,1198321,20.159988323305498,-0.300170294344845,1,380,0.975,1.9,5.884751402127137
722,1198323,1198322,19.3591416566791,-0.438329201577375,1,352,0.935,1.9,5.479354431765857
723,1198324,1198323,19.6595717852665,0.0072520862219787,1,362,0.95,1.9,5.642516277822806
724,1198325,1198324,-17.960644179996898,-0.7432159078942739,0,354,0.93,1.91166666666667,5.448360474263086
725,1198326,1198325,19.5592435167461,0.0699203312408536,1,360,0.945,1.91166666666667,5.58911811867878
726,1198327,1198326,18.859470650703198,0.352684305645351,1,340,0.91,1.91166666666667,5.226655141864538
727,1198328,1198327,19.959779161468802,-0.472096563191247,1,378,0.965,1.91166666666667,5.776664455650124
728,1198329,1198328,-17.8597078408171,0.567659186234205,0,350,0.925,1.9233333333333302,5.453674159321402
729,1198330,1198329,19.359273159492602,0.286109306425078,1,360,0.935,1.9233333333333302,5.478568259681374
730,1198331,1198330,-18.0611601359464,-1.12353067863516,0,360,0.935,1.9233333333333302,5.465863023214263
731,1198332,1198331,-17.5607785365234,-0.5620146571542021,0,342,0.91,1.9233333333333302,5.270300381738675
732,1198333,1198332,-18.3606037987344,0.19754534675573895,0,364,0.95,1.935,5.703138455331443
733,1198334,1198333,19.160237218933002,-0.4549518822445349,1,356,0.925,1.935,5.379570036164878
734,1198335,1198334,19.3601478061184,0.3748784194296621,1,362,0.935,1.935,5.475017750951846
735,1198336,1198335,-17.960910195686502,-0.79028681520944,0,356,0.93,1.935,5.444159095438172
736,1198337,1198336,-18.4605366573365,-0.27733884870305,0,370,0.955,1.9466666666666699,5.740197407955714
737,1198338,1198337,19.6599076422676,-0.31917786891872396,1,366,0.95,1.9466666666666699,5.6351195077054195
738,1198339,1198338,19.459114718310897,-0.517093870709436,1,362,0.94,1.9466666666666699,5.525324072602472
739,1198340,1198339,-17.4593938444052,1.70616629103625,0,350,0.905,1.9466666666666699,5.264968425503469
740,1198341,1198340,-16.9599152101898,-0.5716888949591931,0,330,0.88,1.9583333333333302,4.975871450645604
741,1198342,1198341,18.7594284654014,0.7340268896190492,1,348,0.905,1.9583333333333302,5.162632815461118
742,1198343,1198342,18.2586378241987,-0.0411213729755706,1,330,0.88,1.9583333333333302,4.950680599276409
743,1198344,1198343,-18.4600720489621,0.397375070975988,0,364,0.955,1.9583333333333302,5.754859805409037
744,1198345,1198344,-18.1606708298501,-0.266136943660108,0,354,0.94,1.97,5.595192505590547
745,1198346,1198345,19.659944479636604,0.650967159390023,1,368,0.95,1.97,5.614536293582996
746,1198347,1198346,-18.059567734791898,0.189347410481943,0,352,0.935,1.97,5.552584138310718
747,1198348,1198347,-18.3597267778723,-0.14801309262868,0,366,0.95,1.97,5.703358150344304
748,1198349,1198348,-17.5602585027146,-0.96919834201249,0,352,0.91,1.9816666666666698,5.231152821805626
749,1198350,1198349,19.059789136962603,0.19011037753909,1,342,0.92,1.9816666666666698,5.334349041367897
750,1198351,1198350,19.360043289956803,-0.0588680065037175,1,366,0.935,1.9816666666666698,5.4978176057423225
751,1198352,1198351,18.1566006719552,-1.44842662589623,1,338,0.875,1.9816666666666698,4.850753674212809
752,1198353,1198352,-17.359345748105,1.1744947071570402,0,348,0.9,1.99333333333333,5.201993255180326
753,1198354,1198353,18.5608814548718,2.1540101070712097,1,336,0.895,1.99333333333333,5.06574918682966
754,1198355,1198354,-18.660641943698398,0.387820061321726,0,378,0.965,1.99333333333333,5.854972094906194
755,1198356,1198355,-17.6603564498286,-0.8421257337171991,0,346,0.915,1.99333333333333,5.291675009086976
756,1198357,1198356,-17.659582594592898,0.0493518187608927,0,346,0.915,2.005,5.352269553205885
757,1198358,1198357,19.5601043056829,0.123474468747807,1,364,0.945,2.005,5.586628799842479
758,1198359,1198358,-18.4596876932633,0.24153072435904605,0,370,0.955,2.005,5.752966493129763
759,1198360,1198359,19.4602120383092,0.6413007446078229,1,358,0.94,2.005,5.515140318546866
760,1198361,1198360,-18.3601864499175,0.29153803577275,0,366,0.95,2.0166666666666697,5.703656275535558
761,1198362,1198361,19.5594208776647,-0.00870934901363228,1,364,0.945,2.0166666666666697,5.593718894065263
762,1198363,1198362,-18.0594262790558,-0.0279942537644872,0,350,0.935,2.0166666666666697,5.552391475876525
763,1198364,1198363,19.4602500468988,-0.19891431465235399,1,360,0.94,2.0166666666666697,5.542811729789342
764,1198365,1198364,-17.0595792645188,1.00512746633442,0,328,0.885,2.02833333333333,5.05079225578148
765,1198366,1198365,18.358210470198,-1.5636522124888999,1,336,0.885,2.02833333333333,4.951383888262527
766,1198367,1198366,18.9592173316328,-1.235303344591,1,350,0.915,2.02833333333333,5.254009952216971
767,1198368,1198367,17.8579290392364,-0.0597021185378155,1,326,0.86,2.02833333333333,4.7536249099665
768,1198369,1198368,-15.4539929234054,1.34669155784251,0,336,0.805,2.04,4.253019646722033
769,1198370,1198369,19.059681009206898,-0.8899825516646992,1,346,0.92,2.04,5.3119101388390995
770,1198371,1198370,-18.4601703969486,1.02456847267678,0,372,0.955,2.04,5.751143514720426
771,1198372,1198371,-16.4587048575047,-0.346371555014436,0,306,0.855,2.04,4.755896893227811
