,x,y,Labels,Energy,Magnetization,Temp
1092,-16.50151739060259,3.148248421012864,2,298.0,0.83,2.549
1093,13.002160695027904,0.4598970644971325,0,260.0,0.635,2.549
1094,-2.889787975804516,1.8031068728272703,1,208.0,0.155,2.549
1095,-1.848955268205331,-7.807735620771724,1,260.0,0.095,2.549
1096,-15.49427529319227,2.5351839617234364,2,274.0,0.78,2.562
1097,13.628418135529758,2.0291171095495066,0,262.0,0.665,2.562
1098,-1.6426321001526423,4.761608066288267,1,180.0,0.095,2.562
1099,-5.4240814501558505,-3.9070990013190956,1,196.0,0.275,2.562
1100,-15.577445872615419,2.372456732432907,2,282.0,0.785,2.575
1101,12.921991596624059,1.8614373017895283,0,226.0,0.63,2.575
1102,0.5392602650522567,4.1796767327531015,1,184.0,0.01,2.575
1103,2.853519861850805,-8.241586147957497,1,226.0,0.14,2.575
1104,-15.06168382206846,3.63047413062081,2,284.0,0.76,2.588
1105,11.814898381148458,-0.1866852938757945,0,232.0,0.575,2.588
1106,5.203830991946744,-3.7832084260147387,1,198.0,0.255,2.588
1107,-1.118243848142038,-8.726478308509517,1,220.0,0.055,2.588
1108,-16.19769201832743,3.1134856296280518,2,292.0,0.815,2.601
1109,12.693486069567577,2.9346443967016906,0,246.0,0.615,2.601
1110,4.8302317730692685,3.3140088880727676,1,172.0,0.225,2.601
1111,-0.7730210604636958,-8.444754462649344,1,248.0,0.04,2.601
1112,-14.939193043848876,4.532822742647077,2,270.0,0.755,2.614
1113,11.296995194533308,1.5933875509669582,0,242.0,0.55,2.614
1114,3.0674057425399974,5.221921478778024,1,200.0,0.135,2.614
1115,-3.1574789214232344,-5.298232200316829,1,210.0,0.16,2.614
1116,-13.70976039742792,6.170537434708458,2,278.0,0.695,2.627
1117,14.95160538680984,1.8674232684095782,0,254.0,0.73,2.627
1118,-1.1681390937932197,-0.3060188843023968,1,188.0,0.065,2.627
1119,-0.015561731514375239,-6.323723041634899,1,188.0,0.005,2.627
1120,-12.805894548955981,1.4875955581821023,2,222.0,0.645,2.6399999999999997
1121,14.45628499168008,2.8154432002043275,0,258.0,0.705,2.6399999999999997
1122,3.6848940334915667,0.7083745563532607,1,196.0,0.175,2.6399999999999997
1123,-2.5469123882185385,-8.121161504895403,1,216.0,0.125,2.6399999999999997
1124,-15.87886154833295,3.448396661944083,2,270.0,0.8,2.6529999999999996
1125,13.211374717120988,0.19318639325943154,0,238.0,0.645,2.6529999999999996
1126,-3.0976032732843217,6.467513617507798,1,186.0,0.17,2.6529999999999996
1127,-1.5008625442581212,-11.414102533173164,1,262.0,0.07,2.6529999999999996
1128,-15.170924522046422,2.891566459963101,2,270.0,0.765,2.666
1129,14.670347788352979,2.9459055038765474,0,252.0,0.715,2.666
1130,5.44189467537649,-0.7384991077265184,1,168.0,0.26,2.666
1131,3.680568162275889,-5.732257840883107,1,196.0,0.18,2.666
1132,-13.853747293994113,3.683203019851311,2,282.0,0.7,2.679
1133,12.491779950691779,4.030408205218762,0,230.0,0.605,2.679
1134,0.05428249485595751,5.190505607522968,1,166.0,0.01,2.679
1135,-1.29073274332102,-7.809113984913686,1,198.0,0.065,2.679
1136,-12.696807027232843,1.7594104801782648,2,244.0,0.64,2.692
1137,15.042548898996957,1.6093277994229418,0,252.0,0.735,2.692
1138,-1.3671187937393054,8.164664411408424,1,166.0,0.085,2.692
1139,0.41933028831762864,-8.771800546402128,1,212.0,0.02,2.692
1140,-11.76929045252054,2.019458124271783,2,214.0,0.595,2.705
1141,13.966022678514026,1.347748143024164,0,270.0,0.68,2.705
1142,1.9086195369260504,3.798735500703733,1,160.0,0.08,2.705
1143,0.3606024487805032,-5.822175011360754,1,202.0,0.015,2.705
1144,-13.912436124751698,0.9775927838757253,2,250.0,0.7,2.718
