"","X","x","y","Labels","Energy","Magnetization","Temp"
"1197762",1197761,1.46341175564731,1.78876175702421,0,1008,0.0275,2.36666666666667
"1197763",1197762,8.72315880162594,-8.73690567230696,0,954,0.20875,2.36666666666667
"1197764",1197763,26.5265268730921,-0.878400214315452,1,1092,0.65375,2.36666666666667
"1197765",1197764,-25.2226131565845,-9.59868966506985,2,1112,0.64,2.37833333333333
"1197766",1197765,0.525837813117364,-8.49211574648117,0,932,0.00375,2.37833333333333
"1197767",1197766,21.0161189371701,2.53366546172826,1,1012,0.51625,2.37833333333333
"1197768",1197767,14.6765528431203,-7.02000861965258,0,968,0.3575,2.37833333333333
"1197769",1197768,6.87837022513895,-11.8368716951222,0,938,0.1625,2.39
"1197770",1197769,4.82354315035329,-4.3706917257669,0,982,0.11125,2.39
"1197771",1197770,11.7923660228732,-10.5869517185543,0,968,0.285,2.39
"1197772",1197771,-21.9279223436933,-3.91673904681891,2,998,0.5575,2.39
"1197773",1197772,-5.04567658800743,2.81616075591654,0,948,0.135,2.40166666666667
"1197774",1197773,-11.5175567246113,-1.08819947466838,0,932,0.2975,2.40166666666667
"1197775",1197774,13.531472419045,-12.3987811642707,0,1004,0.32875,2.40166666666667
"1197776",1197775,7.81966516146848,-1.84089763205604,0,972,0.18625,2.40166666666667
"1197777",1197776,-12.9145771596602,-1.8966069712771,0,934,0.3325,2.41333333333333
"1197778",1197777,6.56559027770275,0.389258237342721,0,858,0.155,2.41333333333333
"1197779",1197778,11.9932817960731,-12.9750237425826,0,906,0.29,2.41333333333333
"1197780",1197779,-10.4721571210804,3.16707428059168,0,944,0.27125,2.41333333333333
"1197781",1197780,-1.05773617201714,-12.9906993747551,0,914,0.03625,2.425
"1197782",1197781,1.18324717588652,0.49193034911098,0,868,0.02,2.425
"1197783",1197782,-2.54929663967906,5.29669430980096,0,878,0.0725,2.425
"1197784",1197783,22.6360994076796,-0.855221485571616,1,1048,0.55625,2.425
"1197785",1197784,-9.88487953974341,11.0760992775566,0,944,0.25625,2.43666666666667
"1197786",1197785,11.5157969292416,5.77855547818282,0,990,0.27875,2.43666666666667
"1197787",1197786,-2.91997772541739,-6.08294734597411,0,928,0.0825,2.43666666666667
"1197788",1197787,-3.22627683381001,4.79353686103506,0,846,0.09,2.43666666666667
"1197789",1197788,-6.32932180816937,8.65022538941354,0,944,0.1675,2.44833333333333
"1197790",1197789,5.64140220437995,-3.07473732439161,0,936,0.13125,2.44833333333333
"1197791",1197790,13.4779663230185,-2.84810040409919,0,970,0.3275,2.44833333333333
"1197792",1197791,4.62084739226637,0.120679597369012,0,906,0.10625,2.44833333333333
"1197793",1197792,-18.8816666988949,5.58270104860245,2,1012,0.48125,2.46
"1197794",1197793,5.96784406619364,0.191093824357498,0,886,0.14,2.46
"1197795",1197794,-5.27965970359119,-2.74088354059298,0,902,0.14125,2.46
"1197796",1197795,-2.875361444584,-4.81715034032576,0,864,0.08125,2.46
"1197797",1197796,-8.56667001238498,-10.4490297329109,0,844,0.22375,2.47166666666667
"1197798",1197797,0.949370441109906,-14.5731282824516,0,988,0.01375,2.47166666666667
"1197799",1197798,-12.4722491061945,-1.74142280780279,0,852,0.32125,2.47166666666667
"1197800",1197799,5.72166557178712,-5.40707857057021,0,958,0.13375,2.47166666666667
"1197801",1197800,-8.32471262181551,7.85980769493775,0,856,0.2175,2.48333333333333
"1197802",1197801,-1.76143664293321,-5.39209252619998,0,970,0.05375,2.48333333333333
"1197803",1197802,-12.3298800048119,-3.56337148379079,0,934,0.3175,2.48333333333333
"1197804",1197803,-4.12622590298598,-0.376526888251373,0,830,0.1125,2.48333333333333
"1197805",1197804,3.4914466377973,-11.2176748205184,0,822,0.0775,2.495
"1197806",1197805,-4.65772089786609,-10.1079668905994,0,918,0.12625,2.495
"1197807",1197806,-6.42894762960156,1.49667609469758,0,876,0.17,2.495
"1197808",1197807,-1.02794169254072,-2.33147743092271,0,926,0.035,2.495
"1197809",1197808,16.1783550987759,-2.18905507153872,1,894,0.395,2.50666666666667
"1197810",1197809,-0.619606344623626,-5.34787503014706,0,868,0.025,2.50666666666667
"1197811",1197810,-7.11735889811747,-4.92914120276534,0,970,0.1875,2.50666666666667
"1197812",1197811,-7.94304347482227,7.32697050364929,0,928,0.2075,2.50666666666667
"1197813",1197812,8.31586595648883,-0.899686218129677,0,806,0.19875,2.51833333333333
"1197814",1197813,-9.33701410454513,12.0839373028577,0,872,0.2425,2.51833333333333
