"","X","x","y","Labels","Energy","Magnetization","Temp"
"1195247",1195246,28.4255357860984,-0.755087963464458,2,796,0.935555555555556,1.83833333333333
"1195248",1195247,-27.5107190921426,-1.02708785833969,1,812,0.928888888888889,1.83833333333333
"1195249",1195248,-28.4451740274414,-0.15739037665241,1,836,0.96,1.86
"1195250",1195249,28.4255219836186,0.0933080882350878,2,812,0.935555555555556,1.86
"1195251",1195250,29.6923045807301,0.0369528355378841,2,860,0.977777777777778,1.86
"1195252",1195251,27.9581546678218,1.11745575052562,2,800,0.92,1.86
"1195253",1195252,-27.3781965416516,-0.0486294508730626,1,790,0.924444444444444,1.88166666666667
"1195254",1195253,27.4928365020174,-1.84736112581172,2,794,0.904444444444444,1.88166666666667
"1195255",1195254,-26.8465017332361,1.23258552132244,1,790,0.906666666666667,1.88166666666667
"1195256",1195255,-27.3798229589715,0.56421013408216,1,804,0.924444444444444,1.88166666666667
"1195257",1195256,-28.1780881001768,-0.280445361686519,1,832,0.951111111111111,1.90333333333333
"1195258",1195257,28.825834254986,0.293332066940207,2,814,0.948888888888889,1.90333333333333
"1195259",1195258,28.4258474771197,0.581395967451842,2,816,0.935555555555556,1.90333333333333
"1195260",1195259,-28.0441135089074,-1.26038586806007,1,820,0.946666666666667,1.90333333333333
"1195261",1195260,-27.2456083771114,-0.423050315475601,1,784,0.92,1.925
"1195262",1195261,28.3596330301536,-0.32668975250504,2,806,0.933333333333333,1.925
"1195263",1195262,27.0927216939591,-0.526874188224245,2,774,0.891111111111111,1.925
"1195264",1195263,28.9589744585767,0.491018352508919,2,826,0.953333333333333,1.925
"1195265",1195264,-27.6449091531307,-0.416710904727749,1,794,0.933333333333333,1.94666666666667
"1195266",1195265,28.4917723637931,1.04744343350142,2,810,0.937777777777778,1.94666666666667
"1195267",1195266,-27.9114545009314,-0.27690161275641,1,818,0.942222222222222,1.94666666666667
"1195268",1195267,-24.0484207857143,3.10796883044464,1,736,0.813333333333333,1.94666666666667
"1195269",1195268,-26.5121828022737,0.653863150336027,1,760,0.895555555555556,1.96833333333333
"1195270",1195269,28.4926707525848,-0.71035170453451,2,808,0.937777777777778,1.96833333333333
"1195271",1195270,28.4253682886796,0.338341287987137,2,818,0.935555555555556,1.96833333333333
"1195272",1195271,27.8266111176567,-0.723868641775974,2,778,0.915555555555556,1.96833333333333
"1195273",1195272,-26.5118789895446,-0.00404063731472472,1,774,0.895555555555556,1.99
"1195274",1195273,27.0261151780337,-0.361562268747194,2,738,0.888888888888889,1.99
"1195275",1195274,-26.1106875140091,0.230509310566248,1,758,0.882222222222222,1.99
"1195276",1195275,24.9581490113873,1.32758144957556,2,712,0.82,1.99
"1195277",1195276,-26.1112706523781,0.214148565712908,1,746,0.882222222222222,2.01166666666667
"1195278",1195277,28.4262607222278,-0.539678218601084,2,806,0.935555555555556,2.01166666666667
"1195279",1195278,28.825934800829,0.0424549423582967,2,812,0.948888888888889,2.01166666666667
"1195280",1195279,27.5601537601966,-1.02359916425332,2,764,0.906666666666667,2.01166666666667
"1195281",1195280,-25.7797208798918,-0.103742848016031,1,754,0.871111111111111,2.03333333333333
"1195282",1195281,27.2929818463124,-0.906276634835693,2,774,0.897777777777778,2.03333333333333
"1195283",1195282,-27.0445111619754,-1.05775433876063,1,784,0.913333333333333,2.03333333333333
"1195284",1195283,-26.7781760280598,-0.144586709432568,1,762,0.904444444444444,2.03333333333333
"1195285",1195284,-27.4454637971626,0.677601420752859,1,816,0.926666666666667,2.055
"1195286",1195285,27.5596571233682,0.0476308447758488,2,764,0.906666666666667,2.055
"1195287",1195286,26.8913153885533,1.69397690434284,2,746,0.884444444444444,2.055
"1195288",1195287,-27.2451975711999,-0.768148593861902,1,788,0.92,2.055
"1195289",1195288,-26.1130917813437,1.17895539659492,1,758,0.882222222222222,2.07666666666667
"1195290",1195289,27.2246874957254,0.250198568160488,2,744,0.895555555555556,2.07666666666667
"1195291",1195290,26.5604976188025,-0.293849895555032,2,766,0.873333333333333,2.07666666666667
"1195292",1195291,27.025573189304,-0.170462731689687,2,768,0.888888888888889,2.07666666666667
"1195293",1195292,-26.0460455782906,-0.610567997894976,1,754,0.88,2.09833333333333
"1195294",1195293,25.3611409215451,-1.45848686369255,2,752,0.833333333333333,2.09833333333333
"1195295",1195294,-25.1793341768385,0.00466170691699114,1,738,0.851111111111111,2.09833333333333
"1195296",1195295,26.6908115428235,0.0333601355088406,2,736,0.877777777777778,2.09833333333333
"1195297",1195296,-26.7779487412631,0.115362599617664,1,772,0.904444444444444,2.12
"1195298",1195297,26.8927314710289,-1.33239151051391,2,736,0.884444444444444,2.12
"1195299",1195298,-23.1781943259152,0.109999190012237,1,700,0.784444444444444,2.12
"1195300",1195299,21.2917541863668,2.80041685087229,2,686,0.697777777777778,2.12
"1195301",1195300,-22.1772776515287,-2.00001142928568,1,688,0.751111111111111,2.14166666666667
"1195302",1195301,23.959662194083,0.522724701983595,2,686,0.786666666666667,2.14166666666667
"1195303",1195302,-25.9787253520787,0.0796987447668371,1,754,0.877777777777778,2.14166666666667
"1195304",1195303,-25.1120911872791,-0.561293605173847,1,712,0.848888888888889,2.14166666666667
"1195305",1195304,-26.7788269327586,0.192366009366199,1,750,0.904444444444444,2.16333333333333
"1195306",1195305,26.5588057666275,-1.54717833601669,2,750,0.873333333333333,2.16333333333333
"1195307",1195306,-27.6451057724029,-0.50520438982477,1,796,0.933333333333333,2.16333333333333
"1195308",1195307,25.2908139290824,0.747846465779219,2,686,0.831111111111111,2.16333333333333
"1195309",1195308,-25.1104186239992,0.862102160542652,1,746,0.848888888888889,2.185
"1195310",1195309,25.9587631923758,1.70787339432429,2,734,0.853333333333333,2.185
"1195311",1195310,23.4254287458689,0.750401466003212,2,696,0.768888888888889,2.185
"1195312",1195311,22.831848506646,-4.71104758211931,2,740,0.748888888888889,2.185
"1195313",1195312,23.9573694128652,0.462402748821109,2,664,0.786666666666667,2.20666666666667
"1195314",1195313,19.1565512060836,0.70346494336455,2,630,0.626666666666667,2.20666666666667
"1195315",1195314,-25.5123525654843,0.764351471615806,1,734,0.862222222222222,2.20666666666667
"1195316",1195315,-25.045484580666,0.913684113566276,1,700,0.846666666666667,2.20666666666667
"1195317",1195316,-20.3745273796406,0.582015425955655,1,694,0.691111111111111,2.22833333333333
"1195318",1195317,15.7591289690785,-1.76400936119839,2,624,0.513333333333333,2.22833333333333
"1195319",1195318,20.9616670012468,-5.86863015430316,2,686,0.686666666666667,2.22833333333333
"1195320",1195319,-18.1760882107931,6.32572973576078,1,702,0.617777777777778,2.22833333333333
"1195321",1195320,-25.6445104897406,0.883990563364345,1,742,0.866666666666667,2.25
"1195322",1195321,-22.6459310599487,0.886409740596916,1,652,0.766666666666667,2.25
"1195323",1195322,23.5592976935955,-0.779181985531693,2,644,0.773333333333333,2.25
"1195324",1195323,23.2899547763042,0.768502386035876,2,666,0.764444444444444,2.25
"1195325",1195324,23.1619875682688,-2.5909174555805,2,648,0.76,2.27166666666667
"1195326",1195325,23.6891003436221,1.24948311846407,2,696,0.777777777777778,2.27166666666667
"1195327",1195326,-20.7130092375737,0.466586903268745,1,628,0.702222222222222,2.27166666666667
"1195328",1195327,-19.8446877794658,2.28147860049944,1,662,0.673333333333333,2.27166666666667
"1195329",1195328,17.2978046536267,-10.0011065245853,2,622,0.564444444444444,2.29333333333333
"1195330",1195329,-12.5146307227663,-1.30810496271806,0,596,0.428888888888889,2.29333333333333
"1195331",1195330,-22.178234433352,-2.13176901045983,1,666,0.751111111111111,2.29333333333333
"1195332",1195331,2.16193257301009,-5.5656961186295,0,494,0.06,2.29333333333333
"1195333",1195332,6.16311558062034,-0.667910108631443,0,584,0.193333333333333,2.315
"1195334",1195333,10.6252934631311,-4.00010681603131,0,560,0.342222222222222,2.315
"1195335",1195334,22.3590684699254,-1.97471981004944,2,662,0.733333333333333,2.315
"1195336",1195335,-19.2449272933483,-1.77413721927359,1,560,0.653333333333333,2.315
"1195337",1195336,0.955178210978108,-3.9952134299225,0,554,0.02,2.33666666666667
"1195338",1195337,12.2892217166533,-2.63398131474471,0,540,0.397777777777778,2.33666666666667
"1195339",1195338,3.75791255229095,-2.70959049639089,0,590,0.113333333333333,2.33666666666667
"1195340",1195339,1.54931517548312,1.79963507753808,0,532,0.04,2.33666666666667
"1195341",1195340,16.2218433746993,-0.184763653524825,2,600,0.528888888888889,2.35833333333333
"1195342",1195341,9.02589204508993,-9.75498419631969,0,598,0.288888888888889,2.35833333333333
"1195343",1195342,-8.44246686417745,2.48882623443868,0,516,0.293333333333333,2.35833333333333
"1195344",1195343,6.09185273247077,6.55895744895202,0,552,0.191111111111111,2.35833333333333
"1195345",1195344,13.0894097205225,2.77105291435271,0,584,0.424444444444444,2.38
"1195346",1195345,-14.6438079282396,-3.86155884870661,1,538,0.5,2.38
"1195347",1195346,4.81819205948702,10.1607525822295,0,618,0.148888888888889,2.38
"1195348",1195347,5.22543713478406,2.87032847274051,0,492,0.162222222222222,2.38
"1195349",1195348,3.29063867520227,6.09334550142498,0,488,0.0977777777777778,2.40166666666667
"1195350",1195349,-6.77285253704547,-0.597727955389379,0,574,0.237777777777778,2.40166666666667
"1195351",1195350,8.02239556069281,4.81743547116857,0,528,0.255555555555556,2.40166666666667
"1195352",1195351,-8.90419970505329,-6.05826667416883,0,546,0.308888888888889,2.40166666666667
"1195353",1195352,14.0225142554621,-0.696250985430852,2,520,0.455555555555556,2.42333333333333
"1195354",1195353,-6.71372017102833,-1.3703180485617,0,520,0.235555555555556,2.42333333333333
"1195355",1195354,5.0904456297982,-8.75501281471002,0,502,0.157777777777778,2.42333333333333
"1195356",1195355,-15.3142173267413,3.32243678461915,1,546,0.522222222222222,2.42333333333333
"1195357",1195356,7.69521707631012,-3.42615208859694,0,540,0.244444444444444,2.445
"1195358",1195357,-11.4425528208872,0.727075451993983,0,446,0.393333333333333,2.445
"1195359",1195358,-17.3746624856631,-2.30255199682804,1,542,0.591111111111111,2.445
"1195360",1195359,11.3538130807771,3.90603632412639,0,554,0.366666666666667,2.445
"1195361",1195360,-8.63947892021096,2.44147422515387,0,508,0.3,2.46666666666667
"1195362",1195361,-7.10919105495782,6.42634366425282,0,468,0.248888888888889,2.46666666666667
"1195363",1195362,-8.2400633770728,-5.0069364667329,0,488,0.286666666666667,2.46666666666667
"1195364",1195363,11.8933486356604,-0.0665281117626984,0,516,0.384444444444444,2.46666666666667
"1195365",1195364,12.4206396680373,2.21146258297503,0,554,0.402222222222222,2.48833333333333
"1195366",1195365,-17.5769353297563,0.776895441372109,1,538,0.597777777777778,2.48833333333333
"1195367",1195366,-8.17366914373292,-6.95400175138486,0,490,0.284444444444444,2.48833333333333
"1195368",1195367,6.55743492798414,2.0941099730967,0,508,0.206666666666667,2.48833333333333
"1195369",1195368,3.95737454423257,7.74409996059765,0,484,0.12,2.51
"1195370",1195369,15.2962595408209,-6.52440432300985,2,546,0.497777777777778,2.51
"1195371",1195370,1.09570387056454,-1.23680327236827,0,554,0.0244444444444444,2.51
"1195372",1195371,2.03080950041002,-10.8057688891484,0,468,0.0555555555555556,2.51
"1195373",1195372,-7.77650916364402,-0.903510344989624,0,440,0.271111111111111,2.53166666666667
"1195374",1195373,3.76250607745471,-2.35877123764538,0,462,0.113333333333333,2.53166666666667
"1195375",1195374,2.29028159236686,3.69953999429317,0,492,0.0644444444444444,2.53166666666667
"1195376",1195375,2.42465155056927,-4.36117721194808,0,478,0.0688888888888889,2.53166666666667
"1195377",1195376,8.95324684303801,0.0321745462259144,0,448,0.286666666666667,2.55333333333333
"1195378",1195377,0.752687320178273,5.24968381404413,0,444,0.0133333333333333,2.55333333333333
"1195379",1195378,1.68814146604826,0.389233418382644,0,462,0.0444444444444444,2.55333333333333
"1195380",1195379,8.69302333751392,-2.92902016948977,0,546,0.277777777777778,2.55333333333333
"1195381",1195380,1.75592512990002,0.0570572681380501,0,452,0.0466666666666667,2.575
"1195382",1195381,6.16258272831174,-1.6831254913882,0,406,0.193333333333333,2.575
"1195383",1195382,3.89104535250359,-1.54985218293944,0,424,0.117777777777778,2.575
"1195384",1195383,-13.2408861180395,0.720255364959548,1,512,0.453333333333333,2.575
"1195385",1195384,1.49223698069586,-4.65866584240005,0,416,0.0377777777777778,2.59666666666667
"1195386",1195385,-1.37899231108969,4.76919975913657,0,468,0.0577777777777778,2.59666666666667
"1195387",1195386,-1.43982142276511,-7.81995505968872,0,472,0.06,2.59666666666667
"1195388",1195387,6.02797763824269,-3.68810907665808,0,534,0.188888888888889,2.59666666666667
"1195389",1195388,3.09019235987878,1.94719955873276,0,490,0.0911111111111111,2.61833333333333
"1195390",1195389,7.08690760799787,9.59803915590014,0,454,0.224444444444444,2.61833333333333
"1195391",1195390,0.888805456554813,5.87955672887753,0,384,0.0177777777777778,2.61833333333333
"1195392",1195391,7.0892755173536,6.37168309234605,0,502,0.224444444444444,2.61833333333333
"1195393",1195392,-1.50879474710057,-1.08878338444353,0,402,0.0622222222222222,2.64
"1195394",1195393,-3.71371564871871,-0.526740621757549,0,432,0.135555555555556,2.64
"1195395",1195394,-3.5744832458604,-0.315398781737518,0,440,0.131111111111111,2.64
"1195396",1195395,-3.64479479141314,3.15179680352415,0,458,0.133333333333333,2.64
"1195397",1195396,-8.64730325472536,4.68752226602004,0,442,0.3,2.66166666666667
"1195398",1195397,6.28579923781573,8.21412623443706,0,474,0.197777777777778,2.66166666666667
"1195399",1195398,0.487243212832432,2.2288509211243,0,474,0.00444444444444444,2.66166666666667
"1195400",1195399,3.62173738153136,1.99927727803114,0,432,0.108888888888889,2.66166666666667
"1195401",1195400,8.75414161218137,4.72597799210478,0,444,0.28,2.68333333333333
"1195402",1195401,1.75615261181505,-1.76523412876015,0,460,0.0466666666666667,2.68333333333333
"1195403",1195402,9.02665795918646,-7.29812179050232,0,442,0.288888888888889,2.68333333333333
"1195404",1195403,1.28611215365367,1.38462805963597,0,380,0.0311111111111111,2.68333333333333
"1195405",1195404,4.02145133783975,-2.60409617553636,0,384,0.122222222222222,2.705
"1195406",1195405,-7.31520275988052,-1.80277788531628,0,482,0.255555555555556,2.705
"1195407",1195406,-0.638684076395414,-0.87249439047815,0,436,0.0333333333333333,2.705
"1195408",1195407,-0.911790456105036,-3.22085042270268,0,454,0.0422222222222222,2.705
"1195409",1195408,-1.30678647072568,-5.07106971540621,0,414,0.0555555555555556,2.72666666666667
"1195410",1195409,-2.71261509092528,0.746430865788288,0,450,0.102222222222222,2.72666666666667
"1195411",1195410,-5.64099171027714,-9.06611628918661,0,404,0.2,2.72666666666667
"1195412",1195411,4.29135621785139,-2.58107772109128,0,442,0.131111111111111,2.72666666666667
"1195413",1195412,-5.24496890987717,0.89266137081839,0,380,0.186666666666667,2.74833333333333
"1195414",1195413,-2.18026250357726,2.26601842580725,0,396,0.0844444444444444,2.74833333333333
"1195415",1195414,-5.24208933891574,1.24831883501708,0,506,0.186666666666667,2.74833333333333
"1195416",1195415,-1.04039653280826,-7.29922527007894,0,402,0.0466666666666667,2.74833333333333
"1195417",1195416,4.22480328795974,-1.9367143047337,0,480,0.128888888888889,2.77
"1195418",1195417,1.21833005715173,7.75796303397281,0,402,0.0288888888888889,2.77
"1195419",1195418,-0.108118852126713,1.19649487812224,0,438,0.0155555555555556,2.77
"1195420",1195419,-0.180907342539562,5.15232386051814,0,408,0.0177777777777778,2.77
"1195421",1195420,5.0312367755874,-3.21889224190178,0,422,0.155555555555556,2.79166666666667
"1195422",1195421,1.69111679188335,1.34628713170901,0,430,0.0444444444444444,2.79166666666667
"1195423",1195422,-4.17493308006819,3.10130371620764,0,404,0.151111111111111,2.79166666666667
"1195424",1195423,4.08943058740772,3.67233756391294,0,388,0.124444444444444,2.79166666666667
"1195425",1195424,0.420816714954499,3.6679767585045,0,400,0.00222222222222222,2.81333333333333
"1195426",1195425,0.621064044915695,-1.89321464468192,0,402,0.00888888888888889,2.81333333333333
"1195427",1195426,3.48948094293118,-1.30898279735614,0,390,0.104444444444444,2.81333333333333
"1195428",1195427,-4.97867210084954,-3.08720626571146,0,334,0.177777777777778,2.81333333333333
"1195429",1195428,9.29067486868946,0.0723853041401647,0,444,0.297777777777778,2.835
"1195430",1195429,3.61883930559417,5.75844942448859,0,398,0.108888888888889,2.835
"1195431",1195430,-3.50510096555963,-2.28021608729533,0,392,0.128888888888889,2.835
"1195432",1195431,-1.57531340141212,-3.31911841842581,0,444,0.0644444444444444,2.835
"1195433",1195432,7.29125976061701,3.57436755166772,0,496,0.231111111111111,2.85666666666667
"1195434",1195433,4.0935309150383,-1.22188560510406,0,408,0.124444444444444,2.85666666666667
"1195435",1195434,1.82585134064776,-1.43441173057481,0,390,0.0488888888888889,2.85666666666667
"1195436",1195435,1.75786835227641,-2.90230865579551,0,418,0.0466666666666667,2.85666666666667
"1195437",1195436,-3.84235789201954,-0.449211520787869,0,374,0.14,2.87833333333333
"1195438",1195437,-1.98052294790008,7.70648376692851,0,408,0.0777777777777778,2.87833333333333
"1195439",1195438,7.62250912922899,-4.17886115892774,0,398,0.242222222222222,2.87833333333333
"1195440",1195439,1.08914880448556,-1.69545799827704,0,426,0.0244444444444444,2.87833333333333
"1195441",1195440,-29.1786488559712,-0.21198114860893,1,878,0.984444444444444,1.6
"1195442",1195441,29.6928126810214,-0.610594998773792,2,862,0.977777777777778,1.6
"1195443",1195442,-28.5116776926433,0.342123860830603,1,846,0.962222222222222,1.6
"1195444",1195443,-29.3785273685884,-0.156698037205931,1,884,0.991111111111111,1.6
"1195445",1195444,-29.2452957937765,-0.0106853497779801,1,878,0.986666666666667,1.62166666666667
"1195446",1195445,30.0925323332878,-0.114973104316903,2,884,0.991111111111111,1.62166666666667
"1195447",1195446,-29.0448112824835,-0.191805903190378,1,866,0.98,1.62166666666667
"1195448",1195447,29.6929642364884,0.38556628979764,2,866,0.977777777777778,1.62166666666667
"1195449",1195448,-28.9115965811748,-0.56891000634041,1,866,0.975555555555556,1.64333333333333
"1195450",1195449,29.6253604086004,-0.639990235239018,2,870,0.975555555555556,1.64333333333333
"1195451",1195450,-29.3117137944649,-0.12277931282899,1,882,0.988888888888889,1.64333333333333
"1195452",1195451,-29.1784083268203,0.0650663345494645,1,872,0.984444444444444,1.64333333333333
"1195453",1195452,-28.9788148051053,-0.279884610278424,1,864,0.977777777777778,1.665
"1195454",1195453,29.492855282639,0.180314129797836,2,858,0.971111111111111,1.665
"1195455",1195454,29.2257762877009,-0.247200017389084,2,840,0.962222222222222,1.665
"1195456",1195455,-29.0452915759791,0.174782048539023,1,864,0.98,1.665
"1195457",1195456,-28.0457667904734,-0.00902734162084413,1,826,0.946666666666667,1.68666666666667
"1195458",1195457,29.7590452746503,-0.0214521678641426,2,872,0.98,1.68666666666667
"1195459",1195458,29.6924001557625,0.232682905933621,2,862,0.977777777777778,1.68666666666667
"1195460",1195459,-29.1782994754964,0.349146833591521,1,872,0.984444444444444,1.68666666666667
"1195461",1195460,-28.7785237619558,-0.151907605958108,1,858,0.971111111111111,1.70833333333333
"1195462",1195461,29.5595449505444,-0.39430006555835,2,856,0.973333333333333,1.70833333333333
"1195463",1195462,29.5593563778692,-0.0545637369917727,2,856,0.973333333333333,1.70833333333333
"1195464",1195463,29.6265917246755,-0.472343019284049,2,866,0.975555555555556,1.70833333333333
"1195465",1195464,-28.844525197187,-0.540530537277172,1,858,0.973333333333333,1.73
"1195466",1195465,29.292166169341,0.0766299157131582,2,850,0.964444444444444,1.73
"1195467",1195466,29.0930755031447,-0.814177793200024,2,842,0.957777777777778,1.73
"1195468",1195467,-28.978632512698,-0.116284195350314,1,866,0.977777777777778,1.73
"1195469",1195468,-29.0450114707559,-0.434170032247668,1,868,0.98,1.75166666666667
"1195470",1195469,29.4923956823011,0.0359070382798123,2,852,0.971111111111111,1.75166666666667
"1195471",1195470,29.6927878965601,-0.303201132464155,2,864,0.977777777777778,1.75166666666667
"1195472",1195471,-29.2450254284323,-0.199039003784407,1,876,0.986666666666667,1.75166666666667
"1195473",1195472,-28.3782030550658,-0.446833645502495,1,840,0.957777777777778,1.77333333333333
"1195474",1195473,29.4260570908696,-0.209954505620253,2,850,0.968888888888889,1.77333333333333
"1195475",1195474,29.0923232238266,0.121540463828868,2,830,0.957777777777778,1.77333333333333
"1195476",1195475,-28.9784231210724,0.480529225027011,1,862,0.977777777777778,1.77333333333333
"1195477",1195476,-28.7786623419591,-0.219733732749517,1,852,0.971111111111111,1.795
"1195478",1195477,28.7599122711432,-0.643338352862259,2,826,0.946666666666667,1.795
"1195479",1195478,29.5594161818291,-0.218075776153887,2,858,0.973333333333333,1.795
"1195480",1195479,-28.5119785224997,-0.0497084873068102,1,840,0.962222222222222,1.795
"1195481",1195480,-28.0454089109598,0.548837375355901,1,814,0.946666666666667,1.81666666666667
"1195482",1195481,29.4266923801683,-0.221704519795595,2,848,0.968888888888889,1.81666666666667
"1195483",1195482,-28.7117368414302,-0.0716014292267823,1,846,0.968888888888889,1.81666666666667
"1195484",1195483,-28.9120340020681,-0.107390265760367,1,858,0.975555555555556,1.81666666666667
"1195485",1195484,-28.7784117084276,-0.49978451776279,1,852,0.971111111111111,1.83833333333333
"1195486",1195485,28.5592326352701,-0.0346778105784902,2,808,0.94,1.83833333333333
"1195487",1195486,27.2933574059988,-0.803539404805144,2,770,0.897777777777778,1.83833333333333
"1195488",1195487,-27.7109672209671,-0.587794780766768,1,808,0.935555555555556,1.83833333333333
"1195489",1195488,-27.8452995836448,-0.170766662468847,1,810,0.94,1.86
"1195490",1195489,28.6259885744712,0.17480888762571,2,818,0.942222222222222,1.86
"1195491",1195490,28.4253888325586,-0.143705250786821,2,800,0.935555555555556,1.86
"1195492",1195491,28.4254641388723,0.341999680893729,2,800,0.935555555555556,1.86
"1195493",1195492,-28.0449843987083,-0.124386596119424,1,814,0.946666666666667,1.88166666666667
"1195494",1195493,28.0251050506195,-0.76908115295172,2,804,0.922222222222222,1.88166666666667
"1195495",1195494,-27.3791553171549,0.245408827647352,1,798,0.924444444444444,1.88166666666667
"1195496",1195495,-27.31262309787,-0.12036193771988,1,788,0.922222222222222,1.88166666666667
"1195497",1195496,-28.3781451223235,0.0112142080482211,1,834,0.957777777777778,1.90333333333333
"1195498",1195497,28.8263559254188,0.105551492308971,2,820,0.948888888888889,1.90333333333333
"1195499",1195498,29.0257497622321,0.867142190371764,2,836,0.955555555555556,1.90333333333333
"1195500",1195499,-28.1785969708504,0.200683908063612,1,824,0.951111111111111,1.90333333333333
"1195501",1195500,-26.9786957951383,-0.935955207080201,1,788,0.911111111111111,1.925
"1195502",1195501,27.8259806266802,0.151554149653284,2,786,0.915555555555556,1.925
"1195503",1195502,28.2265321712473,-0.677096657988817,2,810,0.928888888888889,1.925
"1195504",1195503,29.0252699530574,0.222820719591262,2,826,0.955555555555556,1.925
"1195505",1195504,-27.7122364329241,0.0179422054792013,1,800,0.935555555555556,1.94666666666667
"1195506",1195505,28.2925913570853,0.713909454245454,2,806,0.931111111111111,1.94666666666667
"1195507",1195506,-28.2454118749435,-0.542455134831725,1,828,0.953333333333333,1.94666666666667
"1195508",1195507,-24.1169431182268,4.97366577787365,1,740,0.815555555555556,1.94666666666667
"1195509",1195508,-26.8448488579119,0.30083881210794,1,780,0.906666666666667,1.96833333333333
"1195510",1195509,28.2259115529417,-0.307591742621092,2,804,0.928888888888889,1.96833333333333
"1195511",1195510,28.2920119545766,0.863842145811872,2,808,0.931111111111111,1.96833333333333
"1195512",1195511,28.4258887498651,-0.826890331036037,2,808,0.935555555555556,1.96833333333333
"1195513",1195512,-26.9129385474318,0.458521177999521,1,784,0.908888888888889,1.99
