"","X","x","y","Labels","Energy","Magnetization","Temp"
"1196563",1196562,-8.46294318130316,-4.05286889551108,0,258,0.455,2.36666666666667
"1196564",1196563,2.8493125310547,-2.45822045973285,2,208,0.11,2.36666666666667
"1196565",1196564,10.7566211378448,1.33005760595555,1,244,0.505,2.37833333333333
"1196566",1196565,-12.4589265359063,-2.96698733517164,0,284,0.655,2.37833333333333
"1196567",1196566,6.55431696148791,1.96333779648096,2,228,0.295,2.37833333333333
"1196568",1196567,-15.7582527323603,2.02590323359303,0,312,0.82,2.37833333333333
"1196569",1196568,-15.8598513665042,0.673900660586048,0,306,0.825,2.39
"1196570",1196569,16.7595526810763,0.637053135736676,1,300,0.805,2.39
"1196571",1196570,-3.06257041653243,-8.94021487173815,2,254,0.185,2.39
"1196572",1196571,1.44827325229055,0.153427855211314,2,200,0.04,2.39
"1196573",1196572,8.65421398183717,2.55303226624665,1,258,0.4,2.40166666666667
"1196574",1196573,11.4550466652242,-3.00298907036298,1,250,0.54,2.40166666666667
"1196575",1196574,10.1545450263961,3.83060870549985,1,250,0.475,2.40166666666667
"1196576",1196575,-2.95518888231908,-1.04395252977212,2,222,0.18,2.40166666666667
"1196577",1196576,-5.655143996411,-3.24729108735396,2,222,0.315,2.41333333333333
"1196578",1196577,-12.3561634734302,0.628314210434316,0,262,0.65,2.41333333333333
"1196579",1196578,-11.7558931845957,2.38821420967435,0,252,0.62,2.41333333333333
"1196580",1196579,-7.35276434819702,-0.798181228094382,0,222,0.4,2.41333333333333
"1196581",1196580,3.94888858586023,-7.65349701508997,2,212,0.165,2.425
"1196582",1196581,15.5582593030187,2.33863417912556,1,282,0.745,2.425
"1196583",1196582,9.95402822860503,-0.956268137279198,1,220,0.465,2.425
"1196584",1196583,-10.3554216700599,2.08587706727247,0,240,0.55,2.425
"1196585",1196584,-5.6580432753551,-5.66142990479791,2,200,0.315,2.43666666666667
"1196586",1196585,10.9506253121462,-4.34091566237101,1,254,0.515,2.43666666666667
"1196587",1196586,2.55484007003232,-1.21547594155138,2,204,0.095,2.43666666666667
"1196588",1196587,-10.5536099779466,0.657683498451182,0,224,0.56,2.43666666666667
"1196589",1196588,9.75587168500405,-0.0841273711923633,1,216,0.455,2.44833333333333
"1196590",1196589,-0.943713946870271,11.0066517488607,2,234,0.08,2.44833333333333
"1196591",1196590,13.6579550236973,1.81515231385076,1,258,0.65,2.44833333333333
"1196592",1196591,11.8556504564884,0.308608434306002,1,212,0.56,2.44833333333333
"1196593",1196592,-6.05574212969328,-1.77878235575725,2,234,0.335,2.46
"1196594",1196593,9.95675353371034,-0.461062883260497,1,230,0.465,2.46
"1196595",1196594,-0.457382978350682,-2.90273218286117,2,192,0.055,2.46
"1196596",1196595,13.2598277108857,3.22556391439354,1,252,0.63,2.46
"1196597",1196596,-8.35217913864494,0.735668479455198,0,238,0.45,2.47166666666667
"1196598",1196597,8.95247267936717,1.6928708474743,1,220,0.415,2.47166666666667
"1196599",1196598,13.6577946777565,2.68278327110584,1,248,0.65,2.47166666666667
"1196600",1196599,-4.65270814373275,-4.8483369709401,2,238,0.265,2.47166666666667
"1196601",1196600,8.05739160862001,2.74583785334355,2,208,0.37,2.48333333333333
"1196602",1196601,5.04855576281059,-2.76701861356769,2,214,0.22,2.48333333333333
"1196603",1196602,-9.75447455288467,3.27218507541123,0,262,0.52,2.48333333333333
"1196604",1196603,-13.1590649750515,-0.7976024767309,0,284,0.69,2.48333333333333
"1196605",1196604,6.0487122046004,-5.70149414055804,2,216,0.27,2.495
"1196606",1196605,5.75551216938485,1.83762570140559,2,210,0.255,2.495
"1196607",1196606,9.65775027774538,-1.06570962691906,1,236,0.45,2.495
"1196608",1196607,6.15806763958974,9.32619660706171,2,234,0.275,2.495
"1196609",1196608,0.651402738585067,2.18218579880412,2,192,0,2.50666666666667
"1196610",1196609,10.8506917558922,-1.83346181777287,1,224,0.51,2.50666666666667
"1196611",1196610,12.5532188664878,-0.94160576797804,1,244,0.595,2.50666666666667
"1196612",1196611,-2.85066625618021,1.17371892105936,2,216,0.175,2.50666666666667
"1196613",1196612,-5.45806790103997,-6.12186667253814,2,224,0.305,2.51833333333333
"1196614",1196613,2.95657291746089,2.80049439072663,2,204,0.115,2.51833333333333
"1196615",1196614,10.0601324394648,6.13461696393147,1,222,0.47,2.51833333333333
"1196616",1196615,5.14999626686846,-1.6351494798481,2,180,0.225,2.51833333333333
"1196617",1196616,12.5553994284823,-2.41568006872893,1,230,0.595,2.53
"1196618",1196617,-5.15481636345904,5.57321831018716,2,222,0.29,2.53
"1196619",1196618,1.45554547758735,1.26534243453437,2,184,0.04,2.53
"1196620",1196619,9.25210964398617,-2.71149834536702,1,206,0.43,2.53
"1196621",1196620,-9.45371574066032,1.43349330281309,0,222,0.505,2.54166666666667
"1196622",1196621,-2.45683323482321,2.3272298316092,2,194,0.155,2.54166666666667
"1196623",1196622,1.65282305463491,8.13990372337551,2,194,0.05,2.54166666666667
"1196624",1196623,5.85267150913711,0.608224277318854,2,218,0.26,2.54166666666667
"1196625",1196624,-4.55046921894183,-0.0531384394364329,2,188,0.26,2.55333333333333
"1196626",1196625,4.04657171978368,-5.19242920049403,2,240,0.17,2.55333333333333
"1196627",1196626,9.55195450666833,-0.304513609688948,1,216,0.445,2.55333333333333
"1196628",1196627,-6.15196652209065,0.559622386578845,2,170,0.34,2.55333333333333
"1196629",1196628,9.85197194595633,-3.25134038701875,1,224,0.46,2.565
"1196630",1196629,11.2536078764131,-1.64237128727631,1,200,0.53,2.565
"1196631",1196630,-2.65300788582115,1.54016048585982,2,214,0.165,2.565
"1196632",1196631,3.04726976662877,-1.43803088015425,2,200,0.12,2.565
"1196633",1196632,-5.75501292366008,0.852420460719757,2,236,0.32,2.57666666666667
"1196634",1196633,11.1595054105375,-0.0462392579009458,1,234,0.525,2.57666666666667
"1196635",1196634,12.1569576601873,2.7287145301924,1,220,0.575,2.57666666666667
"1196636",1196635,7.55494892961009,-0.799319823385195,2,192,0.345,2.57666666666667
"1196637",1196636,0.55498508928312,4.86279003886777,2,210,0.005,2.58833333333333
"1196638",1196637,-8.05173339579652,0.953562188010282,0,220,0.435,2.58833333333333
"1196639",1196638,-2.14775210404987,1.90331106159132,2,190,0.14,2.58833333333333
"1196640",1196639,-3.95223448545015,7.23410853577238,2,212,0.23,2.58833333333333
"1196641",1196640,-18.8602435001326,0.0887794477949615,0,382,0.975,1.9
"1196642",1196641,17.6597215077148,0.597759297155257,1,332,0.85,1.9
"1196643",1196642,19.1592015386586,-0.657762496276497,1,354,0.925,1.9
"1196644",1196643,18.4583412141905,0.629006563441737,1,340,0.89,1.9
"1196645",1196644,-16.8600085192393,-0.847962431929477,0,326,0.875,1.91166666666667
"1196646",1196645,19.2597477452206,-0.192771440436236,1,354,0.93,1.91166666666667
"1196647",1196646,19.3607658260428,0.700557137159285,1,356,0.935,1.91166666666667
"1196648",1196647,19.2594083489438,0.730769063082666,1,370,0.93,1.91166666666667
"1196649",1196648,-17.6601127448907,-1.07644424682379,0,348,0.915,1.92333333333333
"1196650",1196649,18.9601831507457,0.710213168874495,1,354,0.915,1.92333333333333
"1196651",1196650,-18.2604426733032,0.403098127005995,0,372,0.945,1.92333333333333
"1196652",1196651,-17.5579894178469,0.0737847054365447,0,348,0.91,1.92333333333333
"1196653",1196652,-17.1594914190691,0.302440142362483,0,334,0.89,1.935
"1196654",1196653,19.7597904215389,0.301384738579376,1,368,0.955,1.935
"1196655",1196654,17.7570244745342,-0.565552725086333,1,344,0.855,1.935
"1196656",1196655,-17.9606400774774,-0.263877262761427,0,354,0.93,1.935
"1196657",1196656,-17.3592968562345,1.35304611487525,0,352,0.9,1.94666666666667
"1196658",1196657,19.5595366463386,-0.11178273457014,1,358,0.945,1.94666666666667
"1196659",1196658,19.458817165481,-0.0968858861033888,1,360,0.94,1.94666666666667
"1196660",1196659,-16.458213689491,0.853738273703033,0,338,0.855,1.94666666666667
"1196661",1196660,-16.9602721751719,-0.235242231721848,0,334,0.88,1.95833333333333
"1196662",1196661,19.6592837718572,-0.267661048106689,1,364,0.95,1.95833333333333
"1196663",1196662,18.7581736625494,0.376612651041892,1,348,0.905,1.95833333333333
"1196664",1196663,-18.4600786101264,0.341527409381663,0,366,0.955,1.95833333333333
"1196665",1196664,-16.458569957864,0.170012010434957,0,336,0.855,1.97
"1196666",1196665,19.0590235171884,-0.0525596382337488,1,350,0.92,1.97
"1196667",1196666,-18.3610801497254,0.13088181896034,0,368,0.95,1.97
"1196668",1196667,-17.7585489714735,1.00674804112097,0,346,0.92,1.97
"1196669",1196668,-17.0577947616247,0.25669246771222,0,332,0.885,1.98166666666667
"1196670",1196669,18.3584180218642,-0.256036329524378,1,338,0.885,1.98166666666667
"1196671",1196670,18.8581300852948,-1.81938458710344,1,356,0.91,1.98166666666667
"1196672",1196671,18.6592008260088,1.05894358621524,1,340,0.9,1.98166666666667
"1196673",1196672,-17.5606341247719,-0.0230294704328527,0,346,0.91,1.99333333333333
"1196674",1196673,19.6590686575635,-0.274858081846957,1,362,0.95,1.99333333333333
"1196675",1196674,-17.9600848743503,0.170026768325187,0,350,0.93,1.99333333333333
"1196676",1196675,-17.3605132223072,-0.322576832099082,0,342,0.9,1.99333333333333
"1196677",1196676,-18.3610941898265,-0.310635533249958,0,364,0.95,2.005
"1196678",1196677,19.2601301940404,0.171951257926855,1,350,0.93,2.005
"1196679",1196678,-18.6594408157974,0.160473048887638,0,378,0.965,2.005
"1196680",1196679,19.8601485765271,-0.127433102735629,1,370,0.96,2.005
"1196681",1196680,-17.7590654704171,0.0927888124727397,0,344,0.92,2.01666666666667
"1196682",1196681,19.6592680333236,-0.362208436879314,1,360,0.95,2.01666666666667
"1196683",1196682,-17.8607728393561,-0.465280428044557,0,348,0.925,2.01666666666667
"1196684",1196683,16.956215828326,-2.86052039169298,1,322,0.815,2.01666666666667
"1196685",1196684,-16.4606060926659,-0.814500914704871,0,314,0.855,2.02833333333333
"1196686",1196685,19.359149243173,-0.582810619045345,1,356,0.935,2.02833333333333
"1196687",1196686,18.8593971020901,0.258775094382182,1,342,0.91,2.02833333333333
"1196688",1196687,19.0596148813476,0.195398429639493,1,348,0.92,2.02833333333333
"1196689",1196688,-17.0588125174463,-0.00541441678477987,0,342,0.885,2.04
"1196690",1196689,18.3580683568181,-0.394430620465289,1,334,0.885,2.04
"1196691",1196690,-17.2593243376489,-0.408935085177502,0,346,0.895,2.04
"1196692",1196691,-18.1598059568023,-0.24856248414977,0,356,0.94,2.04
"1196693",1196692,-18.5605945490667,0.0933588965002952,0,370,0.96,2.05166666666667
"1196694",1196693,18.1582597097569,-0.108626128477556,1,334,0.875,2.05166666666667
"1196695",1196694,-17.1584486522689,0.981083916211059,0,336,0.89,2.05166666666667
"1196696",1196695,-16.657200279537,0.234686746535406,0,336,0.865,2.05166666666667
"1196697",1196696,-18.0592018281039,-0.442737450505271,0,368,0.935,2.06333333333333
"1196698",1196697,19.4590703564631,0.0677339551703216,1,364,0.94,2.06333333333333
"1196699",1196698,-18.1598634518939,-0.130896566255324,0,358,0.94,2.06333333333333
"1196700",1196699,-16.2592516444245,-0.449218172838193,0,336,0.845,2.06333333333333
"1196701",1196700,-16.158326644673,1.86390609207255,0,314,0.84,2.075
"1196702",1196701,18.4591306568894,0.0882564746086085,1,336,0.89,2.075
"1196703",1196702,-18.2606805239249,-0.366379969057204,0,360,0.945,2.075
"1196704",1196703,17.9583183719006,-0.31759437736559,1,344,0.865,2.075
"1196705",1196704,-15.1591629690815,1.06188750277831,0,304,0.79,2.08666666666667
"1196706",1196705,19.1604127822432,0.997751107997439,1,356,0.925,2.08666666666667
"1196707",1196706,18.6595916086362,-0.578338590118049,1,338,0.9,2.08666666666667
